"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-11-13","2021-11-13","07:00 (ET)","PHI@IND","Philadelphia 76ers","Joe, Isaiah","Available","Health and Safety Protocols"
"2021-11-13","2021-11-13","07:00 (ET)","PHI@IND","Philadelphia 76ers","Riller, Grant","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-11-13","2021-11-13","07:00 (ET)","PHI@IND","Philadelphia 76ers","Simmons, Ben","Out","Personal Reasons"
"2021-11-13","2021-11-13","07:00 (ET)","PHI@IND","Philadelphia 76ers","Thybulle, Matisse","Out","Health and Safety Protocols"
"2021-11-13","2021-11-13","07:00 (ET)","WAS@ORL","Orlando Magic","Carter-Williams, Michael","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-11-13","2021-11-13","07:00 (ET)","WAS@ORL","Orlando Magic","Fultz, Markelle","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-11-13","2021-11-13","07:00 (ET)","WAS@ORL","Orlando Magic","Isaac, Jonathan","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-11-13","2021-11-13","07:00 (ET)","WAS@ORL","Orlando Magic","Moore, E'Twaun","Out","Injury/Illness - Left Knee; Sprain"
"2021-11-13","2021-11-13","07:00 (ET)","WAS@ORL","Washington Wizards","Ayayi, Joel","Out","G League - Two-Way"
"2021-11-13","2021-11-13","07:00 (ET)","WAS@ORL","Washington Wizards","Beal, Bradley","Out","Personal Reasons"
"2021-11-13","2021-11-13","07:00 (ET)","WAS@ORL","Washington Wizards","Bertans, Davis","Out","Injury/Illness - Left Ankle; Left ankle sprain"
"2021-11-13","2021-11-13","07:00 (ET)","WAS@ORL","Washington Wizards","Bryant, Thomas","Out","Injury/Illness - Left Knee; Left ACL injury recovery"
"2021-11-13","2021-11-13","07:00 (ET)","WAS@ORL","Washington Wizards","Hachimura, Rui","Out","Not With Team"
"2021-11-13","2021-11-13","07:00 (ET)","WAS@ORL","Washington Wizards","Todd, Isaiah","Out","G League - On Assignment"
"2021-11-13","2021-11-13","07:00 (ET)","WAS@ORL","Washington Wizards","Winston, Cassius","Out","G League - Two-Way"
"2021-11-13","2021-11-13","07:30 (ET)","DET@TOR","Detroit Pistons","Lee, Saben","Out","G League - On Assignment"
"2021-11-13","2021-11-13","07:30 (ET)","DET@TOR","Detroit Pistons","Livers, Isaiah","Out","G League - On Assignment"
"2021-11-13","2021-11-13","07:30 (ET)","DET@TOR","Detroit Pistons","Olynyk, Kelly","Out","Injury/Illness - Left Knee; Sprain"
"2021-11-13","2021-11-13","07:30 (ET)","DET@TOR","Detroit Pistons","Pickett, Jamorko","Out","G League - Two-Way"
"2021-11-13","2021-11-13","07:30 (ET)","DET@TOR","Detroit Pistons","Smith, Chris","Out","G League - Two-Way"
"2021-11-13","2021-11-13","07:30 (ET)","DET@TOR","Toronto Raptors","Achiuwa, Precious","Out","Injury/Illness - Right Shoulder; Tendinitis"
"2021-11-13","2021-11-13","07:30 (ET)","DET@TOR","Toronto Raptors","Birch, Khem","Available","Injury/Illness - Right Knee; Swelling"
"2021-11-13","2021-11-13","07:30 (ET)","DET@TOR","Toronto Raptors","VanVleet, Fred","Out","Injury/Illness - Left Groin; Soreness"
"2021-11-13","2021-11-13","07:30 (ET)","DET@TOR","Toronto Raptors","Watanabe, Yuta","Out","Injury/Illness - Left Calf; Strain"
"2021-11-13","2021-11-13","08:00 (ET)","BOS@CLE","Boston Celtics","Brown, Jaylen","Out","Injury/Illness - Right Hamstring; Strain"
"2021-11-13","2021-11-13","08:00 (ET)","BOS@CLE","Boston Celtics","Hauser, Sam","Out","G League - Two-Way"
"2021-11-13","2021-11-13","08:00 (ET)","BOS@CLE","Boston Celtics","Horford, Al","Questionable","Injury/Illness - Low Back; Pain"
"2021-11-13","2021-11-13","08:00 (ET)","BOS@CLE","Boston Celtics","Langford, Romeo","Probable","Injury/Illness - Right Ankle; Sprain"
"2021-11-13","2021-11-13","08:00 (ET)","BOS@CLE","Boston Celtics","Pritchard, Payton","Available","Injury/Illness - Nasal Fracture; Face Mask"
"2021-11-13","2021-11-13","08:00 (ET)","BOS@CLE","Boston Celtics","Richardson, Josh","Questionable","Injury/Illness - Right Knee; Tendinopathy"
"2021-11-13","2021-11-13","08:00 (ET)","BOS@CLE","Boston Celtics","Thomas, Brodric","Out","Injury/Illness - Left Ac Joint; Sprain"
"2021-11-13","2021-11-13","08:00 (ET)","BOS@CLE","Cleveland Cavaliers","Love, Kevin","Out","Return to Competition Reconditioning"
"2021-11-13","2021-11-13","08:00 (ET)","BOS@CLE","Cleveland Cavaliers","Markkanen, Lauri","Out","Health and Safety Protocols"
"2021-11-13","2021-11-13","08:00 (ET)","BOS@CLE","Cleveland Cavaliers","Sexton, Collin","Out","Injury/Illness - Left Knee; Meniscal Tear"
"2021-11-13","2021-11-13","08:00 (ET)","BOS@CLE","Cleveland Cavaliers","Stevens, Lamar","Out","Injury/Illness - Right Ankle; Sprain"
"2021-11-13","2021-11-13","10:30 (ET)","MIN@LAC","LA Clippers","Boston Jr., Brandon","Out","G League - On Assignment"
"2021-11-13","2021-11-13","10:30 (ET)","MIN@LAC","LA Clippers","Ibaka, Serge","Out","G League - On Assignment"
"2021-11-13","2021-11-13","10:30 (ET)","MIN@LAC","LA Clippers","Johnson, Keon","Out","Injury/Illness - Left Ankle; Sprain"
"2021-11-13","2021-11-13","10:30 (ET)","MIN@LAC","LA Clippers","Leonard, Kawhi","Out","Injury/Illness - Right Knee; ACL - Injury Recovery"
"2021-11-13","2021-11-13","10:30 (ET)","MIN@LAC","LA Clippers","Morris Sr., Marcus","Out","Injury/Illness - Left Knee; Injury Maintenance"
"2021-11-13","2021-11-13","10:30 (ET)","MIN@LAC","LA Clippers","Preston, Jason","Out","Injury/Illness - Right Foot; Injury Recovery"
"2021-11-13","2021-11-13","10:30 (ET)","MIN@LAC","Minnesota Timberwolves","Wright IV, McKinley","Out","G League - Two-Way"
"2021-11-13","2021-11-14","03:30 (ET)","SAS@LAL","Los Angeles Lakers","Ariza, Trevor","Out","Injury/Illness - Right Ankle; Injury recovery"
"2021-11-13","2021-11-14","03:30 (ET)","SAS@LAL","Los Angeles Lakers","Bradley, Avery","Questionable","Injury/Illness - Left Ankle; Sprain"
"2021-11-13","2021-11-14","03:30 (ET)","SAS@LAL","Los Angeles Lakers","Davis, Anthony","Probable","Injury/Illness - Right Thumb; Sprain"
"2021-11-13","2021-11-14","03:30 (ET)","SAS@LAL","Los Angeles Lakers","Doumbouya, Sekou","Questionable","G League - Two-Way"
"2021-11-13","2021-11-14","03:30 (ET)","SAS@LAL","Los Angeles Lakers","Horton-Tucker, Talen","Probable","Injury/Illness - Right Thumb; Injury recovery"
"2021-11-13","2021-11-14","03:30 (ET)","SAS@LAL","Los Angeles Lakers","Huff, Jay","Out","G League - Two-Way"
"2021-11-13","2021-11-14","03:30 (ET)","SAS@LAL","Los Angeles Lakers","James, LeBron","Out","Injury/Illness - Rectus Abdominis; Strain"
"2021-11-13","2021-11-14","03:30 (ET)","SAS@LAL","Los Angeles Lakers","Nunn, Kendrick","Out","Injury/Illness - Right Knee; Bone bruise"
"2021-11-13","2021-11-14","03:30 (ET)","SAS@LAL","Los Angeles Lakers","Reaves, Austin","Out","Injury/Illness - Left Hamstring; Strain"
"2021-11-13","2021-11-14","03:30 (ET)","SAS@LAL","San Antonio Spurs","Bates-Diop, Keita","Probable","Injury/Illness - Low Back; Contusion"
"2021-11-13","2021-11-14","03:30 (ET)","SAS@LAL","San Antonio Spurs","Cacok, Devontae","Out","G League - Two-Way"
"2021-11-13","2021-11-14","03:30 (ET)","SAS@LAL","San Antonio Spurs","Collins, Zach","Out","Injury/Illness - Left Ankle; Stress Fracture"
"2021-11-13","2021-11-14","03:30 (ET)","SAS@LAL","San Antonio Spurs","Landale, Jock","Out","Health and Safety Protocols"
"2021-11-13","2021-11-14","03:30 (ET)","SAS@LAL","San Antonio Spurs","Poeltl, Jakob","Out","Return to Competition Reconditioning"
"2021-11-13","2021-11-14","03:30 (ET)","SAS@LAL","San Antonio Spurs","Primo, Joshua","Out","G League - On Assignment"
"2021-11-13","2021-11-14","03:30 (ET)","SAS@LAL","San Antonio Spurs","Wieskamp, Joe","Out","G League - Two-Way"
"2021-11-13","2021-11-14","06:00 (ET)","MIL@ATL","Atlanta Hawks","Bogdanovic, Bogdan","Questionable","Injury/Illness - Right Ankle; Soreness"
"2021-11-13","2021-11-14","06:00 (ET)","MIL@ATL","Atlanta Hawks","Hunter, De'Andre","Out","Injury/Illness - Right Wrist; Soreness"
"2021-11-13","2021-11-14","06:00 (ET)","MIL@ATL","Atlanta Hawks","Okongwu, Onyeka","Out","Injury/Illness - Right Shoulder; Injury Recovery"
"2021-11-13","2021-11-14","06:00 (ET)","MIL@ATL","Milwaukee Bucks","Antetokounmpo, Giannis","Probable","Injury/Illness - Right Ankle; Sprain"
"2021-11-13","2021-11-14","06:00 (ET)","MIL@ATL","Milwaukee Bucks","DiVincenzo, Donte","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-11-13","2021-11-14","06:00 (ET)","MIL@ATL","Milwaukee Bucks","Hill, George","Probable","Injury/Illness - Back; Soreness"
"2021-11-13","2021-11-14","06:00 (ET)","MIL@ATL","Milwaukee Bucks","Lopez, Brook","Out","Injury/Illness - Back; Soreness"
"2021-11-13","2021-11-14","06:00 (ET)","MIL@ATL","Milwaukee Bucks","Middleton, Khris","Out","Not With Team"
"2021-11-13","2021-11-14","07:00 (ET)","BKN@OKC","Brooklyn Nets","Claxton, Nic","Out","Injury/Illness - N/a; Illness (non-covid)"
"2021-11-13","2021-11-14","07:00 (ET)","BKN@OKC","Brooklyn Nets","Duke Jr., David","Out","G League - Two-Way"
"2021-11-13","2021-11-14","07:00 (ET)","BKN@OKC","Brooklyn Nets","Edwards, Kessler","Out","G League - Two-Way"
"2021-11-13","2021-11-14","07:00 (ET)","BKN@OKC","Brooklyn Nets","Irving, Kyrie","Out","Not With Team"
"2021-11-13","2021-11-14","07:00 (ET)","BKN@OKC","Brooklyn Nets","Millsap, Paul","Out","Personal Reasons"
"2021-11-13","2021-11-14","07:00 (ET)","BKN@OKC","Brooklyn Nets","Sharpe, Day'Ron","Out","Personal Reasons"
"2021-11-13","2021-11-14","07:00 (ET)","BKN@OKC","Oklahoma City Thunder","Krejci, Vit","Out","G League - On Assignment"
"2021-11-13","2021-11-14","07:00 (ET)","BKN@OKC","Oklahoma City Thunder","Maledon, Theo","Out","G League - On Assignment"
"2021-11-13","2021-11-14","07:00 (ET)","BKN@OKC","Oklahoma City Thunder","Mann, Tre","Out","G League - On Assignment"
"2021-11-13","2021-11-14","07:00 (ET)","BKN@OKC","Oklahoma City Thunder","Watson, Paul","Out","G League - Two-Way"
"2021-11-13","2021-11-14","07:00 (ET)","BKN@OKC","Oklahoma City Thunder","Wiggins, Aaron","Out","G League - Two-Way"
"2021-11-13","2021-11-14","07:00 (ET)","GSW@CHA","Charlotte Hornets","Bouknight, James","Out","G League - On Assignment"
"2021-11-13","2021-11-14","07:00 (ET)","GSW@CHA","Charlotte Hornets","Jones, Kai","Out","G League - On Assignment"
"2021-11-13","2021-11-14","07:00 (ET)","GSW@CHA","Charlotte Hornets","Kulboka, Arnoldas","Out","G League - Two-Way"
"2021-11-13","2021-11-14","07:00 (ET)","GSW@CHA","Charlotte Hornets","Lewis, Scottie","Out","G League - Two-Way"
"2021-11-13","2021-11-14","07:00 (ET)","GSW@CHA","Charlotte Hornets","Thor, JT","Out","G League - On Assignment"
"2021-11-13","2021-11-14","07:00 (ET)","GSW@CHA","Charlotte Hornets","Washington, P.J.","Out","Injury/Illness - Left Elbow; Hyperextension"
"2021-11-13","2021-11-14","07:00 (ET)","GSW@CHA","Golden State Warriors","Lee, Damion","Questionable","Injury/Illness - Left Hip; Soreness"
"2021-11-13","2021-11-14","07:00 (ET)","GSW@CHA","Golden State Warriors","Thompson, Klay","Out","Injury/Illness - Right Achilles Tendon; Injury Recovery"
"2021-11-13","2021-11-14","07:00 (ET)","GSW@CHA","Golden State Warriors","Wiseman, James","Out","Injury/Illness - Right Knee; Injury Recovery"
"2021-11-13","2021-11-14","07:00 (ET)","PHX@HOU","Houston Rockets","Mathews, Garrison","Out","G League - Two-Way"
"2021-11-13","2021-11-14","07:00 (ET)","PHX@HOU","Houston Rockets","Nix, Daishen","Out","G League - Two-Way"
"2021-11-13","2021-11-14","07:00 (ET)","PHX@HOU","Phoenix Suns","Ayton, Deandre","Doubtful","Injury/Illness - Right Lower Leg; Contusion"
"2021-11-13","2021-11-14","07:00 (ET)","PHX@HOU","Phoenix Suns","Nader, Abdel","Questionable","Injury/Illness - Left Knee; Soreness"
"2021-11-13","2021-11-14","07:00 (ET)","PHX@HOU","Phoenix Suns","Saric, Dario","Out","Injury/Illness - Right Acl; Tear"
"2021-11-13","2021-11-14","08:00 (ET)","POR@DEN","Denver Nuggets","Cancar, Vlatko","Out","Injury/Illness - Left Hip; Strain"
"2021-11-13","2021-11-14","08:00 (ET)","POR@DEN","Denver Nuggets","Cornelie, Petr","Out","G League - Two-Way"
"2021-11-13","2021-11-14","08:00 (ET)","POR@DEN","Denver Nuggets","Murray, Jamal","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-11-13","2021-11-14","08:00 (ET)","POR@DEN","Denver Nuggets","Porter Jr., Michael","Out","Injury/Illness - Low Back; Pain"
"2021-11-13","2021-11-14","08:00 (ET)","POR@DEN","Portland Trail Blazers","Lillard, Damian","Out","Injury/Illness - Abdomen; Tendinopathy"
"2021-11-13","2021-11-14","09:30 (ET)","CHI@LAC","Chicago Bulls","Dotson, Devon","Out","G League - Two-Way"
"2021-11-13","2021-11-14","09:30 (ET)","CHI@LAC","Chicago Bulls","LaVine, Zach","Available","Injury/Illness - Left Thumb; Sprain"
"2021-11-13","2021-11-14","09:30 (ET)","CHI@LAC","Chicago Bulls","Vucevic, Nikola","Out","Health and Safety Protocols"
"2021-11-13","2021-11-14","09:30 (ET)","CHI@LAC","Chicago Bulls","White, Coby","Doubtful","Injury/Illness - Left Shoulder; Injury Management"
"2021-11-13","2021-11-14","09:30 (ET)","CHI@LAC","Chicago Bulls","Williams, Patrick","Out","Injury/Illness - Left Wrist; Ligament Tear"
"2021-11-13","2021-11-14","09:30 (ET)","CHI@LAC","LA Clippers",NA,NA,NA
