"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-11-19","2021-11-19","07:00 (ET)","GSW@DET","Detroit Pistons","Lee, Saben","Out","G League - On Assignment"
"2021-11-19","2021-11-19","07:00 (ET)","GSW@DET","Detroit Pistons","Livers, Isaiah","Out","Return to Competition Reconditioning"
"2021-11-19","2021-11-19","07:00 (ET)","GSW@DET","Detroit Pistons","Olynyk, Kelly","Out","Injury/Illness - Left Knee; Sprain"
"2021-11-19","2021-11-19","07:00 (ET)","GSW@DET","Detroit Pistons","Pickett, Jamorko","Out","G League - Two-Way"
"2021-11-19","2021-11-19","07:00 (ET)","GSW@DET","Detroit Pistons","Smith, Chris","Out","G League - Two-Way"
"2021-11-19","2021-11-19","07:00 (ET)","GSW@DET","Golden State Warriors","Curry, Stephen","Out","Injury/Illness - Left Hip; Contusion"
"2021-11-19","2021-11-19","07:00 (ET)","GSW@DET","Golden State Warriors","Green, Draymond","Out","Injury/Illness - Right Thigh; Contusion"
"2021-11-19","2021-11-19","07:00 (ET)","GSW@DET","Golden State Warriors","Iguodala, Andre","Out","Injury/Illness - Right Knee; Soreness"
"2021-11-19","2021-11-19","07:00 (ET)","GSW@DET","Golden State Warriors","Porter Jr., Otto","Out","Injury/Illness - Left Foot; Injury Management"
"2021-11-19","2021-11-19","07:00 (ET)","GSW@DET","Golden State Warriors","Thompson, Klay","Out","Injury/Illness - Right Achilles Tendon; Injury Recovery"
"2021-11-19","2021-11-19","07:00 (ET)","GSW@DET","Golden State Warriors","Wiseman, James","Out","Injury/Illness - Right Knee; Injury Recovery"
"2021-11-19","2021-11-19","07:00 (ET)","IND@CHA","Charlotte Hornets","Bouknight, James","Out","G League - On Assignment"
"2021-11-19","2021-11-19","07:00 (ET)","IND@CHA","Charlotte Hornets","Jones, Kai","Out","G League - On Assignment"
"2021-11-19","2021-11-19","07:00 (ET)","IND@CHA","Charlotte Hornets","Kulboka, Arnoldas","Out","G League - Two-Way"
"2021-11-19","2021-11-19","07:00 (ET)","IND@CHA","Charlotte Hornets","Lewis, Scottie","Out","G League - Two-Way"
"2021-11-19","2021-11-19","07:00 (ET)","IND@CHA","Charlotte Hornets","Thor, JT","Out","G League - On Assignment"
"2021-11-19","2021-11-19","07:00 (ET)","IND@CHA","Charlotte Hornets","Washington, P.J.","Out","Injury/Illness - Left Elbow; Hyperextension"
"2021-11-19","2021-11-19","07:00 (ET)","IND@CHA","Indiana Pacers","Duarte, Chris","Available","Injury/Illness - Right Shoulder; Soreness"
"2021-11-19","2021-11-19","07:00 (ET)","IND@CHA","Indiana Pacers","Jackson, Isaiah","Out","G League - On Assignment"
"2021-11-19","2021-11-19","07:00 (ET)","IND@CHA","Indiana Pacers","Jarreau, DeJon","Out","G League - Two-Way"
"2021-11-19","2021-11-19","07:00 (ET)","IND@CHA","Indiana Pacers","Warren, T.J.","Out","Injury/Illness - Left Navicular; Fracture"
"2021-11-19","2021-11-19","07:00 (ET)","IND@CHA","Indiana Pacers","Washington Jr., Duane","Out","G League - Two-Way"
"2021-11-19","2021-11-19","07:30 (ET)","LAL@BOS","Boston Celtics","Brown, Jaylen","Out","Injury/Illness - Right Hamstring; Strain"
"2021-11-19","2021-11-19","07:30 (ET)","LAL@BOS","Boston Celtics","Fernando, Bruno","Out","G League - On Assignment"
"2021-11-19","2021-11-19","07:30 (ET)","LAL@BOS","Boston Celtics","Hauser, Sam","Out","G League - Two-Way"
"2021-11-19","2021-11-19","07:30 (ET)","LAL@BOS","Boston Celtics","Schroder, Dennis","Available","Injury/Illness - Left Ankle; Sprain"
"2021-11-19","2021-11-19","07:30 (ET)","LAL@BOS","Boston Celtics","Thomas, Brodric","Out","G League - Two-Way"
"2021-11-19","2021-11-19","07:30 (ET)","LAL@BOS","Boston Celtics","Williams III, Robert","Out","Injury/Illness - Left Knee; Tendinopathy"
"2021-11-19","2021-11-19","07:30 (ET)","LAL@BOS","Los Angeles Lakers","Ariza, Trevor","Out","Injury/Illness - Right Ankle; Injury recovery"
"2021-11-19","2021-11-19","07:30 (ET)","LAL@BOS","Los Angeles Lakers","Brown Jr., Chaundee","Out","G League - Two-Way"
"2021-11-19","2021-11-19","07:30 (ET)","LAL@BOS","Los Angeles Lakers","Davis, Anthony","Available","Injury/Illness - Right Thigh; Contusion"
"2021-11-19","2021-11-19","07:30 (ET)","LAL@BOS","Los Angeles Lakers","Huff, Jay","Out","G League - Two-Way"
"2021-11-19","2021-11-19","07:30 (ET)","LAL@BOS","Los Angeles Lakers","James, LeBron","Available","Injury/Illness - Rectus Abdominis; Strain"
"2021-11-19","2021-11-19","07:30 (ET)","LAL@BOS","Los Angeles Lakers","Nunn, Kendrick","Out","Injury/Illness - Right Knee; Bone bruise"
"2021-11-19","2021-11-19","07:30 (ET)","LAL@BOS","Los Angeles Lakers","Reaves, Austin","Out","Injury/Illness - Left Hamstring; Strain"
"2021-11-19","2021-11-19","07:30 (ET)","ORL@BKN","Brooklyn Nets","Claxton, Nic","Out","Injury/Illness - N/a; Illness (non-covid)"
"2021-11-19","2021-11-19","07:30 (ET)","ORL@BKN","Brooklyn Nets","Duke Jr., David","Out","G League - Two-Way"
"2021-11-19","2021-11-19","07:30 (ET)","ORL@BKN","Brooklyn Nets","Durant, Kevin","Out","Injury/Illness - Right Shoulder; Sprain"
"2021-11-19","2021-11-19","07:30 (ET)","ORL@BKN","Brooklyn Nets","Harris, Joe","Out","Injury/Illness - Left Ankle; Sprain"
"2021-11-19","2021-11-19","07:30 (ET)","ORL@BKN","Brooklyn Nets","Irving, Kyrie","Out","Ineligible To Play"
"2021-11-19","2021-11-19","07:30 (ET)","ORL@BKN","Brooklyn Nets","Millsap, Paul","Out","Personal Reasons"
"2021-11-19","2021-11-19","07:30 (ET)","ORL@BKN","Orlando Magic","Carter-Williams, Michael","Out","Injury/Illness - Left Ankle; Injury Recovery"
"2021-11-19","2021-11-19","07:30 (ET)","ORL@BKN","Orlando Magic","Fultz, Markelle","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-11-19","2021-11-19","07:30 (ET)","ORL@BKN","Orlando Magic","Isaac, Jonathan","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-11-19","2021-11-19","07:30 (ET)","ORL@BKN","Orlando Magic","Moore, E'Twaun","Out","Injury/Illness - Left Knee; Sprain"
"2021-11-19","2021-11-19","07:30 (ET)","ORL@BKN","Orlando Magic","Suggs, Jalen","Available","Injury/Illness - Right Quad; Contusion"
"2021-11-19","2021-11-19","08:00 (ET)","LAC@NOP","LA Clippers","Batum, Nicolas","Available","Injury/Illness - Right Achilles; Soreness"
"2021-11-19","2021-11-19","08:00 (ET)","LAC@NOP","LA Clippers","Ibaka, Serge","Out","G League - On Assignment"
"2021-11-19","2021-11-19","08:00 (ET)","LAC@NOP","LA Clippers","Johnson, Keon","Out","G League - On Assignment"
"2021-11-19","2021-11-19","08:00 (ET)","LAC@NOP","LA Clippers","Leonard, Kawhi","Out","Injury/Illness - Right Knee; ACL - Injury Recovery"
"2021-11-19","2021-11-19","08:00 (ET)","LAC@NOP","LA Clippers","Morris Sr., Marcus","Out","Injury/Illness - Left Knee; Injury Maintenance"
"2021-11-19","2021-11-19","08:00 (ET)","LAC@NOP","LA Clippers","Preston, Jason","Out","Injury/Illness - Right Foot; Injury Recovery"
"2021-11-19","2021-11-19","08:00 (ET)","LAC@NOP","LA Clippers","Winslow, Justise","Out","Personal Reasons"
"2021-11-19","2021-11-19","08:00 (ET)","LAC@NOP","New Orleans Pelicans","Graham, Devonte'","Out","Injury/Illness - Left Foot; Soreness"
"2021-11-19","2021-11-19","08:00 (ET)","LAC@NOP","New Orleans Pelicans","Hommes, Daulton","Out","Injury/Illness - Right Fibular; Stress Fracture"
"2021-11-19","2021-11-19","08:00 (ET)","LAC@NOP","New Orleans Pelicans","Louzada, Didi","Out","League Suspension"
"2021-11-19","2021-11-19","08:00 (ET)","LAC@NOP","New Orleans Pelicans","Williamson, Zion","Out","Injury/Illness - Right Foot; Fracture"
"2021-11-19","2021-11-19","08:00 (ET)","OKC@MIL","Milwaukee Bucks","DiVincenzo, Donte","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-11-19","2021-11-19","08:00 (ET)","OKC@MIL","Milwaukee Bucks","Hood, Rodney","Out","Injury/Illness - Right Hamstring; Strain"
"2021-11-19","2021-11-19","08:00 (ET)","OKC@MIL","Milwaukee Bucks","Kalaitzakis, Georgios","Out","G League - On Assignment"
"2021-11-19","2021-11-19","08:00 (ET)","OKC@MIL","Milwaukee Bucks","Lopez, Brook","Out","Injury/Illness - Back; Soreness"
"2021-11-19","2021-11-19","08:00 (ET)","OKC@MIL","Milwaukee Bucks","Mamukelashvili, Sandro","Out","G League - Two-Way"
"2021-11-19","2021-11-19","08:00 (ET)","OKC@MIL","Oklahoma City Thunder","Favors, Derrick","Out","Rest"
"2021-11-19","2021-11-19","08:00 (ET)","OKC@MIL","Oklahoma City Thunder","Krejci, Vit","Out","G League - On Assignment"
"2021-11-19","2021-11-19","08:00 (ET)","OKC@MIL","Oklahoma City Thunder","Maledon, Theo","Out","G League - On Assignment"
"2021-11-19","2021-11-19","08:00 (ET)","OKC@MIL","Oklahoma City Thunder","Mann, Tre","Out","G League - On Assignment"
"2021-11-19","2021-11-19","08:00 (ET)","OKC@MIL","Oklahoma City Thunder","Watson, Paul","Out","G League - Two-Way"
"2021-11-19","2021-11-19","09:00 (ET)","CHI@DEN","Chicago Bulls","Caruso, Alex","Available","-"
"2021-11-19","2021-11-19","09:00 (ET)","CHI@DEN","Chicago Bulls","Dotson, Devon","Out","G League - Two-Way"
"2021-11-19","2021-11-19","09:00 (ET)","CHI@DEN","Chicago Bulls","Green, Javonte","Available","-"
"2021-11-19","2021-11-19","09:00 (ET)","CHI@DEN","Chicago Bulls","Vucevic, Nikola","Out","Health and Safety Protocols"
"2021-11-19","2021-11-19","09:00 (ET)","CHI@DEN","Chicago Bulls","Williams, Patrick","Out","Injury/Illness - Left Wrist; Ligament Tear"
"2021-11-19","2021-11-19","09:00 (ET)","CHI@DEN","Denver Nuggets","Barton, Will","Available","Injury/Illness - Low Back; Pain"
"2021-11-19","2021-11-19","09:00 (ET)","CHI@DEN","Denver Nuggets","Cancar, Vlatko","Out","G League - On Assignment"
"2021-11-19","2021-11-19","09:00 (ET)","CHI@DEN","Denver Nuggets","Hyland, Bones","Available","Injury/Illness - Left Ankle; Sprain / Left hip tightness"
"2021-11-19","2021-11-19","09:00 (ET)","CHI@DEN","Denver Nuggets","Jokic, Nikola","Out","Injury/Illness - Right Wrist; Sprain"
"2021-11-19","2021-11-19","09:00 (ET)","CHI@DEN","Denver Nuggets","Murray, Jamal","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-11-19","2021-11-19","09:00 (ET)","CHI@DEN","Denver Nuggets","Nnaji, Zeke","Out","Injury/Illness - Right Ankle; Sprain"
"2021-11-19","2021-11-19","09:00 (ET)","CHI@DEN","Denver Nuggets","Porter Jr., Michael","Out","Injury/Illness - Low Back; Pain"
"2021-11-19","2021-11-19","10:00 (ET)","DAL@PHX","Dallas Mavericks","Doncic, Luka","Out","Injury/Illness - Left Knee And Ankle; Sprains"
"2021-11-19","2021-11-19","10:00 (ET)","DAL@PHX","Dallas Mavericks","Kleber, Maxi","Out","Injury/Illness - Left Oblique; Strain"
"2021-11-19","2021-11-19","10:00 (ET)","DAL@PHX","Dallas Mavericks","McLaughlin, JaQuori","Out","G League - Two-Way"
"2021-11-19","2021-11-19","10:00 (ET)","DAL@PHX","Dallas Mavericks","Omoruyi, Eugene","Out","G League - Two-Way"
"2021-11-19","2021-11-19","10:00 (ET)","DAL@PHX","Phoenix Suns","Kaminsky, Frank","Out","Injury/Illness - Right Knee; Soreness"
"2021-11-19","2021-11-19","10:00 (ET)","DAL@PHX","Phoenix Suns","Saric, Dario","Out","Injury/Illness - Right Acl; Tear"
"2021-11-19","2021-11-19","10:00 (ET)","TOR@SAC","Sacramento Kings","King, Louis","Out","G League - Two-Way"
"2021-11-19","2021-11-19","10:00 (ET)","TOR@SAC","Toronto Raptors","Achiuwa, Precious","Questionable","Injury/Illness - Right Shoulder; Tendinitis"
"2021-11-19","2021-11-19","10:00 (ET)","TOR@SAC","Toronto Raptors","Anunoby, OG","Out","Injury/Illness - Left Hip; Pointer"
"2021-11-19","2021-11-19","10:00 (ET)","TOR@SAC","Toronto Raptors","Bonga, Isaac","Out","G League - On Assignment"
"2021-11-19","2021-11-19","10:00 (ET)","TOR@SAC","Toronto Raptors","Johnson, David","Out","G League - Two-Way"
"2021-11-19","2021-11-19","10:00 (ET)","TOR@SAC","Toronto Raptors","Watanabe, Yuta","Out","Injury/Illness - Left Calf; Strain"
"2021-11-19","2021-11-20","05:00 (ET)","HOU@NYK","Houston Rockets","Nix, Daishen","Out","G League - Two-Way"
"2021-11-19","2021-11-20","05:00 (ET)","HOU@NYK","Houston Rockets","Porter Jr., Kevin","Questionable","Injury/Illness - Left Thigh; Contusion"
"2021-11-19","2021-11-20","05:00 (ET)","HOU@NYK","New York Knicks","Gibson, Taj","Doubtful","Injury/Illness - Groin; sore"
"2021-11-19","2021-11-20","05:00 (ET)","HOU@NYK","New York Knicks","Noel, Nerlens","Probable","Injury/Illness - Right Knee; sprained"
"2021-11-19","2021-11-20","05:00 (ET)","HOU@NYK","New York Knicks","Samanic, Luka","Out","G League - Two-Way"
"2021-11-19","2021-11-20","07:00 (ET)","MIA@WAS","Miami Heat","Adebayo, Bam","Questionable","Injury/Illness - Left Knee; Bruise"
"2021-11-19","2021-11-20","07:00 (ET)","MIA@WAS","Miami Heat","Herro, Tyler","Questionable","Injury/Illness - Right Wrist; Bruise"
"2021-11-19","2021-11-20","07:00 (ET)","MIA@WAS","Miami Heat","Morris, Markieff","Out","Injury/Illness - Neck; Whiplash"
"2021-11-19","2021-11-20","07:00 (ET)","MIA@WAS","Miami Heat","Oladipo, Victor","Out","Injury/Illness - Right Knee; Injury Recovery"
