"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-11-09","2021-11-09","07:30 (ET)","MIL@PHI","Milwaukee Bucks","DiVincenzo, Donte","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-11-09","2021-11-09","07:30 (ET)","MIL@PHI","Milwaukee Bucks","Lopez, Brook","Out","Injury/Illness - Back; Soreness"
"2021-11-09","2021-11-09","07:30 (ET)","MIL@PHI","Milwaukee Bucks","Middleton, Khris","Out","Health and Safety Protocols"
"2021-11-09","2021-11-09","07:30 (ET)","MIL@PHI","Philadelphia 76ers","Curry, Seth","Out","Injury/Illness - Left N/a; Foot contusion"
"2021-11-09","2021-11-09","07:30 (ET)","MIL@PHI","Philadelphia 76ers","Embiid, Joel","Out","Health and Safety Protocols"
"2021-11-09","2021-11-09","07:30 (ET)","MIL@PHI","Philadelphia 76ers","Harris, Tobias","Out","Health and Safety Protocols"
"2021-11-09","2021-11-09","07:30 (ET)","MIL@PHI","Philadelphia 76ers","Joe, Isaiah","Out","Health and Safety Protocols"
"2021-11-09","2021-11-09","07:30 (ET)","MIL@PHI","Philadelphia 76ers","Riller, Grant","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-11-09","2021-11-09","07:30 (ET)","MIL@PHI","Philadelphia 76ers","Simmons, Ben","Out","Personal Reasons"
"2021-11-09","2021-11-09","07:30 (ET)","MIL@PHI","Philadelphia 76ers","Thybulle, Matisse","Out","Health and Safety Protocols"
"2021-11-09","2021-11-09","09:00 (ET)","ATL@UTA","Atlanta Hawks","Bogdanovic, Bogdan","Out","Injury/Illness - Right Ankle; Soreness"
"2021-11-09","2021-11-09","09:00 (ET)","ATL@UTA","Atlanta Hawks","Cooper, Sharife","Out","G League - On Assignment"
"2021-11-09","2021-11-09","09:00 (ET)","ATL@UTA","Atlanta Hawks","Hunter, De'Andre","Out","Injury/Illness - Right Wrist; Strain"
"2021-11-09","2021-11-09","09:00 (ET)","ATL@UTA","Atlanta Hawks","Johnson, Jalen","Out","G League - On Assignment"
"2021-11-09","2021-11-09","09:00 (ET)","ATL@UTA","Atlanta Hawks","Mays, Skylar","Out","G League - On Assignment"
"2021-11-09","2021-11-09","09:00 (ET)","ATL@UTA","Atlanta Hawks","Okongwu, Onyeka","Out","Injury/Illness - Right Shoulder; Injury Recovery"
"2021-11-09","2021-11-09","09:00 (ET)","ATL@UTA","Utah Jazz","Azubuike, Udoka","Available","G League - On Assignment"
"2021-11-09","2021-11-09","09:00 (ET)","ATL@UTA","Utah Jazz","Butler, Jared","Available","G League - On Assignment"
"2021-11-09","2021-11-09","09:00 (ET)","ATL@UTA","Utah Jazz","Gay, Rudy","Out","Injury/Illness - Right Heel; Injury Recovery"
"2021-11-09","2021-11-09","09:00 (ET)","ATL@UTA","Utah Jazz","Hughes, Elijah","Out","Injury/Illness - N/A; Non-COVID related Illness"
"2021-11-09","2021-11-09","10:00 (ET)","POR@LAC","LA Clippers","Leonard, Kawhi","Out","Injury/Illness - Right Knee; ACL - Injury Recovery"
"2021-11-09","2021-11-09","10:00 (ET)","POR@LAC","LA Clippers","Morris Sr., Marcus","Out","Injury/Illness - Left Knee; Injury Maintenance"
"2021-11-09","2021-11-09","10:00 (ET)","POR@LAC","LA Clippers","Preston, Jason","Out","Injury/Illness - Right Foot; Injury Recovery"
"2021-11-09","2021-11-10","07:00 (ET)","BKN@ORL","Brooklyn Nets","Claxton, Nic","Out","Injury/Illness - N/a; Illness (non-covid)"
"2021-11-09","2021-11-10","07:00 (ET)","BKN@ORL","Brooklyn Nets","Duke Jr., David","Out","G League - Two-Way"
"2021-11-09","2021-11-10","07:00 (ET)","BKN@ORL","Brooklyn Nets","Edwards, Kessler","Out","G League - Two-Way"
"2021-11-09","2021-11-10","07:00 (ET)","BKN@ORL","Brooklyn Nets","Irving, Kyrie","Out","Not With Team"
"2021-11-09","2021-11-10","07:00 (ET)","BKN@ORL","Orlando Magic","Carter-Williams, Michael","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-11-09","2021-11-10","07:00 (ET)","BKN@ORL","Orlando Magic","Fultz, Markelle","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-11-09","2021-11-10","07:00 (ET)","BKN@ORL","Orlando Magic","Isaac, Jonathan","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-11-09","2021-11-10","07:00 (ET)","BKN@ORL","Orlando Magic","Moore, E'Twaun","Out","Injury/Illness - Left Knee; Sprain"
"2021-11-09","2021-11-10","07:00 (ET)","WAS@CLE","Cleveland Cavaliers","Love, Kevin","Out","Health and Safety Protocols"
"2021-11-09","2021-11-10","07:00 (ET)","WAS@CLE","Cleveland Cavaliers","Markkanen, Lauri","Out","Health and Safety Protocols"
"2021-11-09","2021-11-10","07:00 (ET)","WAS@CLE","Cleveland Cavaliers","Okoro, Isaac","Questionable","Injury/Illness - Left Hamstring; Strain"
"2021-11-09","2021-11-10","07:00 (ET)","WAS@CLE","Cleveland Cavaliers","Sexton, Collin","Out","Injury/Illness - Left Knee; Meniscal Tear"
"2021-11-09","2021-11-10","07:00 (ET)","WAS@CLE","Washington Wizards","Ayayi, Joel","Out","G League - Two-Way"
"2021-11-09","2021-11-10","07:00 (ET)","WAS@CLE","Washington Wizards","Bertans, Davis","Out","Injury/Illness - Left Ankle; Left ankle sprain"
"2021-11-09","2021-11-10","07:00 (ET)","WAS@CLE","Washington Wizards","Bryant, Thomas","Out","Injury/Illness - Left Knee; Left ACL injury recovery"
