"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-11-11","2021-11-12","07:30 (ET)","DET@CLE","Detroit Pistons","Olynyk, Kelly","Out","Injury/Illness - Left Knee; Sprain"
"2021-11-11","2021-11-12","07:30 (ET)","DET@CLE","Detroit Pistons","Pickett, Jamorko","Out","G League - Two-Way"
"2021-11-11","2021-11-12","07:30 (ET)","DET@CLE","Detroit Pistons","Smith, Chris","Out","G League - Two-Way"
"2021-11-11","2021-11-12","07:30 (ET)","MIL@BOS","Boston Celtics","Brown, Jaylen","Out","Injury/Illness - Right Hamstring; Strain"
"2021-11-11","2021-11-12","07:30 (ET)","MIL@BOS","Boston Celtics","Fernando, Bruno","Out","G League - On Assignment"
"2021-11-11","2021-11-12","07:30 (ET)","MIL@BOS","Boston Celtics","Hauser, Sam","Out","G League - Two-Way"
"2021-11-11","2021-11-12","07:30 (ET)","MIL@BOS","Boston Celtics","Thomas, Brodric","Out","Injury/Illness - Left Ac Joint; Sprain"
"2021-11-11","2021-11-12","07:30 (ET)","MIL@BOS","Milwaukee Bucks","Antetokounmpo, Giannis","Probable","Injury/Illness - Right Ankle; Sprain"
"2021-11-11","2021-11-12","07:30 (ET)","MIL@BOS","Milwaukee Bucks","DiVincenzo, Donte","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-11-11","2021-11-12","07:30 (ET)","MIL@BOS","Milwaukee Bucks","Lopez, Brook","Out","Injury/Illness - Back; Soreness"
"2021-11-11","2021-11-12","07:30 (ET)","MIL@BOS","Milwaukee Bucks","Middleton, Khris","Out","Not With Team"
"2021-11-11","2021-11-12","08:00 (ET)","BKN@NOP","Brooklyn Nets","Claxton, Nic","Out","Injury/Illness - Nasal; Illness (non-covid)"
"2021-11-11","2021-11-12","08:00 (ET)","BKN@NOP","Brooklyn Nets","Duke Jr., David","Out","G League - Two-Way"
"2021-11-11","2021-11-12","08:00 (ET)","BKN@NOP","Brooklyn Nets","Edwards, Kessler","Out","G League - Two-Way"
"2021-11-11","2021-11-12","08:00 (ET)","BKN@NOP","Brooklyn Nets","Irving, Kyrie","Out","Not With Team"
"2021-11-11","2021-11-12","08:00 (ET)","BKN@NOP","New Orleans Pelicans","Alvarado, Jose","Out","G League - Two-Way"
"2021-11-11","2021-11-12","08:00 (ET)","BKN@NOP","New Orleans Pelicans","Hommes, Daulton","Out","Injury/Illness - Right Fibular; Stress Fracture"
"2021-11-11","2021-11-12","08:00 (ET)","BKN@NOP","New Orleans Pelicans","Ingram, Brandon","Questionable","Injury/Illness - Right Hip; Contusion"
"2021-11-11","2021-11-12","08:00 (ET)","BKN@NOP","New Orleans Pelicans","Louzada, Didi","Out","G League - On Assignment"
"2021-11-11","2021-11-12","08:00 (ET)","BKN@NOP","New Orleans Pelicans","Marshall, Naji","Questionable","Injury/Illness - Right Knee; Soreness"
"2021-11-11","2021-11-12","08:00 (ET)","BKN@NOP","New Orleans Pelicans","Williamson, Zion","Out","Injury/Illness - Right Foot; Fracture"
"2021-11-11","2021-11-12","08:00 (ET)","PHX@MEM","Memphis Grizzlies","Adams, Steven","Questionable","Injury/Illness - Right Ankle; Sprain"
"2021-11-11","2021-11-12","08:00 (ET)","PHX@MEM","Memphis Grizzlies","Brooks, Dillon","Out","Injury/Illness - Left Hand; Fracture Recovery - Injury Maintenance"
"2021-11-11","2021-11-12","08:00 (ET)","PHX@MEM","Memphis Grizzlies","Tillie, Killian","Out","Injury/Illness - Back; Soreness"
"2021-11-11","2021-11-12","08:00 (ET)","PHX@MEM","Phoenix Suns","Ayton, Deandre","Doubtful","Injury/Illness - Right Lower Leg; Contusion"
"2021-11-11","2021-11-12","08:00 (ET)","PHX@MEM","Phoenix Suns","Saric, Dario","Out","Injury/Illness - Right Acl; Tear"
"2021-11-11","2021-11-12","08:00 (ET)","PHX@MEM","Phoenix Suns","Shamet, Landry","Questionable","Injury/Illness - Right Foot; Contusion"
"2021-11-11","2021-11-12","08:00 (ET)","POR@HOU","Houston Rockets","Mathews, Garrison","Out","G League - Two-Way"
"2021-11-11","2021-11-12","08:00 (ET)","POR@HOU","Houston Rockets","Nix, Daishen","Out","G League - Two-Way"
"2021-11-11","2021-11-12","08:00 (ET)","POR@HOU","Houston Rockets","Porter Jr., Kevin","Probable","Injury/Illness - Left Thigh; Contusion"
"2021-11-11","2021-11-12","08:00 (ET)","POR@HOU","Portland Trail Blazers","Powell, Norman","Questionable","Injury/Illness - Left Quad; Strain"
"2021-11-11","2021-11-12","08:00 (ET)","SAC@OKC","Oklahoma City Thunder","Krejci, Vit","Out","G League - On Assignment"
"2021-11-11","2021-11-12","08:00 (ET)","SAC@OKC","Oklahoma City Thunder","Maledon, Theo","Out","G League - On Assignment"
"2021-11-11","2021-11-12","08:00 (ET)","SAC@OKC","Oklahoma City Thunder","Roby, Isaiah","Out","G League - On Assignment"
"2021-11-11","2021-11-12","08:00 (ET)","SAC@OKC","Oklahoma City Thunder","Watson, Paul","Out","G League - Two-Way"
"2021-11-11","2021-11-12","08:00 (ET)","SAC@OKC","Oklahoma City Thunder","Wiggins, Aaron","Out","G League - Two-Way"
"2021-11-11","2021-11-12","08:00 (ET)","SAC@OKC","Sacramento Kings","Davis, Terence","Questionable","Injury/Illness - Left Ankle; Soreness"
"2021-11-11","2021-11-12","08:00 (ET)","SAC@OKC","Sacramento Kings","Haliburton, Tyrese","Questionable","Injury/Illness - Low Back; Tightness"
"2021-11-11","2021-11-12","08:00 (ET)","SAC@OKC","Sacramento Kings","King, Louis","Out","G League - Two-Way"
"2021-11-11","2021-11-12","08:00 (ET)","SAC@OKC","Sacramento Kings","Queta, Neemias","Out","G League - Two-Way"
"2021-11-11","2021-11-12","08:00 (ET)","SAC@OKC","Sacramento Kings","Woodard II, Robert","Out","G League - On Assignment"
"2021-11-11","2021-11-12","08:30 (ET)","DAL@SAS","Dallas Mavericks","Kleber, Maxi","Out","Injury/Illness - Left Oblique; Strain"
"2021-11-11","2021-11-12","08:30 (ET)","DAL@SAS","Dallas Mavericks","McLaughlin, JaQuori","Out","G League - Two-Way"
"2021-11-11","2021-11-12","08:30 (ET)","DAL@SAS","Dallas Mavericks","Omoruyi, Eugene","Out","G League - Two-Way"
"2021-11-11","2021-11-12","08:30 (ET)","DAL@SAS","San Antonio Spurs","Bates-Diop, Keita","Questionable","Injury/Illness - Bilateral Low Back; Contusion"
"2021-11-11","2021-11-12","08:30 (ET)","DAL@SAS","San Antonio Spurs","Cacok, Devontae","Out","G League - Two-Way"
"2021-11-11","2021-11-12","08:30 (ET)","DAL@SAS","San Antonio Spurs","Collins, Zach","Out","Injury/Illness - Left Ankle; Stress Fracture"
"2021-11-11","2021-11-12","08:30 (ET)","DAL@SAS","San Antonio Spurs","Landale, Jock","Out","Health and Safety Protocols"
"2021-11-11","2021-11-12","08:30 (ET)","DAL@SAS","San Antonio Spurs","Poeltl, Jakob","Out","Health and Safety Protocols"
"2021-11-11","2021-11-12","08:30 (ET)","DAL@SAS","San Antonio Spurs","Primo, Joshua","Out","G League - On Assignment"
"2021-11-11","2021-11-12","08:30 (ET)","DAL@SAS","San Antonio Spurs","Wieskamp, Joe","Out","G League - Two-Way"
"2021-11-11","2021-11-12","09:00 (ET)","ATL@DEN","Atlanta Hawks","Bogdanovic, Bogdan","Questionable","Injury/Illness - Right Ankle; Soreness"
"2021-11-11","2021-11-12","09:00 (ET)","ATL@DEN","Atlanta Hawks","Cooper, Sharife","Out","G League - On Assignment"
"2021-11-11","2021-11-12","09:00 (ET)","ATL@DEN","Atlanta Hawks","Hunter, De'Andre","Questionable","Injury/Illness - Right Wrist; Strain"
"2021-11-11","2021-11-12","09:00 (ET)","ATL@DEN","Atlanta Hawks","Johnson, Jalen","Out","G League - On Assignment"
"2021-11-11","2021-11-12","09:00 (ET)","ATL@DEN","Atlanta Hawks","Mays, Skylar","Out","G League - On Assignment"
"2021-11-11","2021-11-12","09:00 (ET)","ATL@DEN","Atlanta Hawks","Okongwu, Onyeka","Out","Injury/Illness - Right Shoulder; Injury Recovery"
"2021-11-11","2021-11-12","09:00 (ET)","ATL@DEN","Denver Nuggets","Cancar, Vlatko","Out","Injury/Illness - Left Hip; Strain"
"2021-11-11","2021-11-12","09:00 (ET)","ATL@DEN","Denver Nuggets","Cornelie, Petr","Out","G League - Two-Way"
"2021-11-11","2021-11-12","09:00 (ET)","ATL@DEN","Denver Nuggets","Murray, Jamal","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-11-11","2021-11-12","09:00 (ET)","ATL@DEN","Denver Nuggets","Porter Jr., Michael","Out","Injury/Illness - Low Back; Pain"
"2021-11-11","2021-11-12","10:00 (ET)","CHI@GSW","Chicago Bulls","Dotson, Devon","Out","G League - Two-Way"
"2021-11-11","2021-11-12","10:00 (ET)","CHI@GSW","Chicago Bulls","LaVine, Zach","Available","Injury/Illness - Left Thumb; Sprain"
"2021-11-11","2021-11-12","10:00 (ET)","CHI@GSW","Chicago Bulls","Vucevic, Nikola","Out","Health and Safety Protocols"
"2021-11-11","2021-11-12","10:00 (ET)","CHI@GSW","Chicago Bulls","White, Coby","Out","Injury/Illness - Left Shoulder; Injury Management"
"2021-11-11","2021-11-12","10:00 (ET)","CHI@GSW","Chicago Bulls","Williams, Patrick","Out","Injury/Illness - Left Wrist; Ligament Tear"
"2021-11-11","2021-11-12","10:00 (ET)","CHI@GSW","Golden State Warriors","Green, Draymond","Questionable","Injury/Illness - Right Thigh; Contusion"
"2021-11-11","2021-11-12","10:00 (ET)","CHI@GSW","Golden State Warriors","Lee, Damion","Questionable","Injury/Illness - Left Hip; Soreness"
"2021-11-11","2021-11-12","10:00 (ET)","CHI@GSW","Golden State Warriors","Thompson, Klay","Out","Injury/Illness - Right Achilles Tendon; Injury Recovery"
"2021-11-11","2021-11-12","10:00 (ET)","CHI@GSW","Golden State Warriors","Wiseman, James","Out","Injury/Illness - Right Knee; Injury Recovery"
"2021-11-11","2021-11-12","10:30 (ET)","MIN@LAL","Los Angeles Lakers","Ariza, Trevor","Out","Injury/Illness - Right Ankle; Injury recovery"
"2021-11-11","2021-11-12","10:30 (ET)","MIN@LAL","Los Angeles Lakers","Davis, Anthony","Probable","Injury/Illness - Right Thumb; Sprain"
"2021-11-11","2021-11-12","10:30 (ET)","MIN@LAL","Los Angeles Lakers","Doumbouya, Sekou","Questionable","G League - Two-Way"
"2021-11-11","2021-11-12","10:30 (ET)","MIN@LAL","Los Angeles Lakers","Horton-Tucker, Talen","Out","Injury/Illness - Right Thumb; Injury recovery"
"2021-11-11","2021-11-12","10:30 (ET)","MIN@LAL","Los Angeles Lakers","Huff, Jay","Questionable","G League - Two-Way"
"2021-11-11","2021-11-12","10:30 (ET)","MIN@LAL","Los Angeles Lakers","James, LeBron","Out","Injury/Illness - Rectus Abdominis; Strain"
"2021-11-11","2021-11-12","10:30 (ET)","MIN@LAL","Los Angeles Lakers","Nunn, Kendrick","Out","Injury/Illness - Right Knee; Bone bruise"
"2021-11-11","2021-11-12","10:30 (ET)","MIN@LAL","Los Angeles Lakers","Reaves, Austin","Out","Injury/Illness - Left Hamstring; Strain"
"2021-11-11","2021-11-12","10:30 (ET)","MIN@LAL","Los Angeles Lakers","Rondo, Rajon","Questionable","Injury/Illness - Left Hamstring; Strain"
"2021-11-11","2021-11-12","10:30 (ET)","MIN@LAL","Minnesota Timberwolves",NA,NA,NA
