"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-11-17","2021-11-17","07:30 (ET)","CLE@BKN","Brooklyn Nets","Harris, Joe","Out","Injury/Illness - Left Ankle; Sprain"
"2021-11-17","2021-11-17","07:30 (ET)","CLE@BKN","Brooklyn Nets","Irving, Kyrie","Out","Ineligible To Play"
"2021-11-17","2021-11-17","07:30 (ET)","CLE@BKN","Brooklyn Nets","Millsap, Paul","Out","Personal Reasons"
"2021-11-17","2021-11-17","07:30 (ET)","CLE@BKN","Cleveland Cavaliers","Allen, Jarrett","Out","Injury/Illness - Illness; Illness"
"2021-11-17","2021-11-17","07:30 (ET)","CLE@BKN","Cleveland Cavaliers","Love, Kevin","Available","Return to Competition Reconditioning"
"2021-11-17","2021-11-17","07:30 (ET)","CLE@BKN","Cleveland Cavaliers","Markkanen, Lauri","Out","Return to Competition Reconditioning"
"2021-11-17","2021-11-17","07:30 (ET)","CLE@BKN","Cleveland Cavaliers","Mobley, Evan","Out","Injury/Illness - Right Elbow; Sprain"
"2021-11-17","2021-11-17","07:30 (ET)","CLE@BKN","Cleveland Cavaliers","Sexton, Collin","Out","Injury/Illness - Left Knee; Meniscal Tear"
"2021-11-17","2021-11-17","07:30 (ET)","CLE@BKN","Cleveland Cavaliers","Stevens, Lamar","Out","Injury/Illness - Right Ankle; Sprain"
"2021-11-17","2021-11-17","07:30 (ET)","LAL@MIL","Los Angeles Lakers","Ariza, Trevor","Out","Injury/Illness - Right Ankle; Injury recovery"
"2021-11-17","2021-11-17","07:30 (ET)","LAL@MIL","Los Angeles Lakers","Brown Jr., Chaundee","Out","G League - Two-Way"
"2021-11-17","2021-11-17","07:30 (ET)","LAL@MIL","Los Angeles Lakers","Davis, Anthony","Available","Injury/Illness - Right Thumb; Sprain"
"2021-11-17","2021-11-17","07:30 (ET)","LAL@MIL","Los Angeles Lakers","Doumbouya, Sekou","Out","G League - Two-Way"
"2021-11-17","2021-11-17","07:30 (ET)","LAL@MIL","Los Angeles Lakers","Huff, Jay","Out","G League - Two-Way"
"2021-11-17","2021-11-17","07:30 (ET)","LAL@MIL","Los Angeles Lakers","James, LeBron","Out","Injury/Illness - Rectus Abdominis; Strain"
"2021-11-17","2021-11-17","07:30 (ET)","LAL@MIL","Los Angeles Lakers","Nunn, Kendrick","Out","Injury/Illness - Right Knee; Bone bruise"
"2021-11-17","2021-11-17","07:30 (ET)","LAL@MIL","Los Angeles Lakers","Reaves, Austin","Out","Injury/Illness - Left Hamstring; Strain"
"2021-11-17","2021-11-17","07:30 (ET)","LAL@MIL","Milwaukee Bucks","DiVincenzo, Donte","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-11-17","2021-11-17","07:30 (ET)","LAL@MIL","Milwaukee Bucks","Hill, George","Available","Injury/Illness - Back; Soreness"
"2021-11-17","2021-11-17","07:30 (ET)","LAL@MIL","Milwaukee Bucks","Lopez, Brook","Out","Injury/Illness - Back; Soreness"
"2021-11-17","2021-11-17","07:30 (ET)","LAL@MIL","Milwaukee Bucks","Middleton, Khris","Available","Personal Reasons"
"2021-11-17","2021-11-17","07:30 (ET)","NOP@MIA","Miami Heat","Adebayo, Bam","Out","Injury/Illness - Left Knee; Bruise"
"2021-11-17","2021-11-17","07:30 (ET)","NOP@MIA","Miami Heat","Butler, Jimmy","Available","Injury/Illness - Right Ankle; Sprain"
"2021-11-17","2021-11-17","07:30 (ET)","NOP@MIA","Miami Heat","Dedmon, Dewayne","Available","Injury/Illness - Right Groin; Strain"
"2021-11-17","2021-11-17","07:30 (ET)","NOP@MIA","Miami Heat","Garrett, Marcus","Available","Injury/Illness - Right Wrist; Tendinitis"
"2021-11-17","2021-11-17","07:30 (ET)","NOP@MIA","Miami Heat","Lowry, Kyle","Out","Rest"
"2021-11-17","2021-11-17","07:30 (ET)","NOP@MIA","Miami Heat","Morris, Markieff","Out","Injury/Illness - Neck; Whiplash"
"2021-11-17","2021-11-17","07:30 (ET)","NOP@MIA","Miami Heat","Oladipo, Victor","Out","Injury/Illness - Right Knee; Injury Recovery"
"2021-11-17","2021-11-17","07:30 (ET)","NOP@MIA","New Orleans Pelicans","Hommes, Daulton","Out","Injury/Illness - Right Fibular; Stress Fracture"
"2021-11-17","2021-11-17","07:30 (ET)","NOP@MIA","New Orleans Pelicans","Williamson, Zion","Out","Injury/Illness - Right Foot; Fracture"
"2021-11-17","2021-11-17","07:30 (ET)","ORL@NYK","New York Knicks","McBride, Miles","Out","G League - On Assignment"
"2021-11-17","2021-11-17","07:30 (ET)","ORL@NYK","New York Knicks","Noel, Nerlens","Out","Injury/Illness - Right Knee; sprained"
"2021-11-17","2021-11-17","07:30 (ET)","ORL@NYK","New York Knicks","Samanic, Luka","Out","G League - Two-Way"
"2021-11-17","2021-11-17","07:30 (ET)","ORL@NYK","Orlando Magic","Carter-Williams, Michael","Out","Injury/Illness - Left Ankle; Injury Recovery"
"2021-11-17","2021-11-17","07:30 (ET)","ORL@NYK","Orlando Magic","Fultz, Markelle","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-11-17","2021-11-17","07:30 (ET)","ORL@NYK","Orlando Magic","Isaac, Jonathan","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-11-17","2021-11-17","07:30 (ET)","ORL@NYK","Orlando Magic","Moore, E'Twaun","Out","Injury/Illness - Left Knee; Sprain"
"2021-11-17","2021-11-17","07:30 (ET)","ORL@NYK","Orlando Magic","Suggs, Jalen","Available","Injury/Illness - Right Ankle; Sprain"
"2021-11-17","2021-11-17","08:00 (ET)","HOU@OKC","Houston Rockets","Garuba, Usman","Out","G League - On Assignment"
"2021-11-17","2021-11-17","08:00 (ET)","HOU@OKC","Houston Rockets","Nix, Daishen","Out","G League - Two-Way"
"2021-11-17","2021-11-17","08:00 (ET)","HOU@OKC","Houston Rockets","Porter Jr., Kevin","Out","Injury/Illness - Left Thigh; Contusion"
"2021-11-17","2021-11-17","08:00 (ET)","HOU@OKC","Oklahoma City Thunder","Krejci, Vit","Out","G League - On Assignment"
"2021-11-17","2021-11-17","08:00 (ET)","HOU@OKC","Oklahoma City Thunder","Maledon, Theo","Out","G League - On Assignment"
"2021-11-17","2021-11-17","08:00 (ET)","HOU@OKC","Oklahoma City Thunder","Watson, Paul","Out","G League - Two-Way"
"2021-11-17","2021-11-17","08:00 (ET)","SAC@MIN","Minnesota Timberwolves","Bolmaro, Leandro","Out","G League - On Assignment"
"2021-11-17","2021-11-17","08:00 (ET)","SAC@MIN","Minnesota Timberwolves","Okogie, Josh","Out","Injury/Illness - Back; Spasms"
"2021-11-17","2021-11-17","08:00 (ET)","SAC@MIN","Minnesota Timberwolves","Reid, Naz","Available","Injury/Illness - Right Foot; Soreness"
"2021-11-17","2021-11-17","08:00 (ET)","SAC@MIN","Minnesota Timberwolves","Wright IV, McKinley","Out","G League - Two-Way"
"2021-11-17","2021-11-17","08:00 (ET)","SAC@MIN","Sacramento Kings","King, Louis","Out","G League - Two-Way"
"2021-11-17","2021-11-17","08:00 (ET)","SAC@MIN","Sacramento Kings","Queta, Neemias","Out","G League - Two-Way"
"2021-11-17","2021-11-17","08:00 (ET)","SAC@MIN","Sacramento Kings","Woodard II, Robert","Out","G League - On Assignment"
"2021-11-17","2021-11-17","10:00 (ET)","CHI@POR","Chicago Bulls","Caruso, Alex","Probable","Injury/Illness - Left Wrist; Contusion"
"2021-11-17","2021-11-17","10:00 (ET)","CHI@POR","Chicago Bulls","Dotson, Devon","Out","G League - Two-Way"
"2021-11-17","2021-11-17","10:00 (ET)","CHI@POR","Chicago Bulls","Green, Javonte","Questionable","Injury/Illness - Left Ankle; Sprain"
"2021-11-17","2021-11-17","10:00 (ET)","CHI@POR","Chicago Bulls","Vucevic, Nikola","Out","Health and Safety Protocols"
"2021-11-17","2021-11-17","10:00 (ET)","CHI@POR","Chicago Bulls","Williams, Patrick","Out","Injury/Illness - Left Wrist; Ligament Tear"
"2021-11-17","2021-11-17","10:00 (ET)","CHI@POR","Portland Trail Blazers","Lillard, Damian","Questionable","Injury/Illness - Abdomen; Tendinopathy"
"2021-11-17","2021-11-17","10:00 (ET)","CHI@POR","Portland Trail Blazers","Powell, Norman","Questionable","Injury/Illness - Left Ankle; Sprain"
"2021-11-17","2021-11-17","10:00 (ET)","DAL@PHX","Dallas Mavericks","Doncic, Luka","Out","Injury/Illness - Left Knee and ankle; Sprains"
"2021-11-17","2021-11-17","10:00 (ET)","DAL@PHX","Dallas Mavericks","Kleber, Maxi","Out","Injury/Illness - Left Oblique; Strain"
"2021-11-17","2021-11-17","10:00 (ET)","DAL@PHX","Phoenix Suns","Hutchison, Chandler","Out","Injury/Illness - N/a; Illness"
"2021-11-17","2021-11-17","10:00 (ET)","DAL@PHX","Phoenix Suns","Kaminsky, Frank","Out","Injury/Illness - Right Knee; Soreness"
"2021-11-17","2021-11-17","10:00 (ET)","DAL@PHX","Phoenix Suns","Saric, Dario","Out","Injury/Illness - Right Acl; Tear"
"2021-11-17","2021-11-18","10:00 (ET)","GSW@CLE","Cleveland Cavaliers",NA,NA,NA
"2021-11-17","2021-11-18","10:00 (ET)","GSW@CLE","Golden State Warriors","Curry, Stephen","Questionable","Injury/Illness - Left Hip; Contusion"
"2021-11-17","2021-11-18","10:00 (ET)","GSW@CLE","Golden State Warriors","Iguodala, Andre","Out","Injury/Illness - Left Hip; Injury Management"
"2021-11-17","2021-11-18","10:00 (ET)","GSW@CLE","Golden State Warriors","Thompson, Klay","Out","Injury/Illness - Right Achilles Tendon; Injury Recovery"
"2021-11-17","2021-11-18","10:00 (ET)","GSW@CLE","Golden State Warriors","Wiseman, James","Out","Injury/Illness - Right Knee; Injury Recovery"
"2021-11-17","2021-11-18","10:00 (ET)","WAS@MIA","Miami Heat",NA,NA,NA
"2021-11-17","2021-11-18","10:00 (ET)","WAS@MIA","Washington Wizards",NA,NA,NA
"2021-11-17","2021-11-18","08:00 (ET)","LAC@MEM","LA Clippers","Batum, Nicolas","Doubtful","Injury/Illness - Right Achilles; Soreness"
"2021-11-17","2021-11-18","08:00 (ET)","LAC@MEM","LA Clippers","Ibaka, Serge","Out","G League - On Assignment"
"2021-11-17","2021-11-18","08:00 (ET)","LAC@MEM","LA Clippers","Johnson, Keon","Out","Injury/Illness - Left Ankle; Sprain"
"2021-11-17","2021-11-18","08:00 (ET)","LAC@MEM","LA Clippers","Leonard, Kawhi","Out","Injury/Illness - Right Knee; ACL - Injury Recovery"
"2021-11-17","2021-11-18","08:00 (ET)","LAC@MEM","LA Clippers","Mann, Terance","Questionable","Injury/Illness - Left Ankle; Sprain"
"2021-11-17","2021-11-18","08:00 (ET)","LAC@MEM","LA Clippers","Morris Sr., Marcus","Out","Injury/Illness - Left Knee; Injury Maintenance"
"2021-11-17","2021-11-18","08:00 (ET)","LAC@MEM","LA Clippers","Preston, Jason","Out","Injury/Illness - Right Foot; Injury Recovery"
"2021-11-17","2021-11-18","08:00 (ET)","LAC@MEM","LA Clippers","Winslow, Justise","Out","Personal Reasons"
"2021-11-17","2021-11-18","08:00 (ET)","LAC@MEM","Memphis Grizzlies","Aldama, Santi","Available","G League - On Assignment"
"2021-11-17","2021-11-18","08:00 (ET)","LAC@MEM","Memphis Grizzlies","Culver, Jarrett","Out","G League - On Assignment"
"2021-11-17","2021-11-18","08:00 (ET)","LAC@MEM","Memphis Grizzlies","Merrill, Sam","Available","G League - On Assignment"
"2021-11-17","2021-11-18","08:00 (ET)","LAC@MEM","Memphis Grizzlies","Pons, Yves","Out","G League - Two-Way"
"2021-11-17","2021-11-18","08:00 (ET)","LAC@MEM","Memphis Grizzlies","Tillie, Killian","Available","G League - Two-Way"
"2021-11-17","2021-11-18","08:00 (ET)","SAS@MIN","Minnesota Timberwolves",NA,NA,NA
"2021-11-17","2021-11-18","08:00 (ET)","SAS@MIN","San Antonio Spurs","Cacok, Devontae","Out","G League - Two-Way"
"2021-11-17","2021-11-18","08:00 (ET)","SAS@MIN","San Antonio Spurs","Collins, Zach","Out","Injury/Illness - Left Ankle; Stress Fracture"
"2021-11-17","2021-11-18","08:00 (ET)","SAS@MIN","San Antonio Spurs","Landale, Jock","Out","Health and Safety Protocols"
"2021-11-17","2021-11-18","08:00 (ET)","SAS@MIN","San Antonio Spurs","Poeltl, Jakob","Out","Return to Competition Reconditioning"
"2021-11-17","2021-11-18","08:00 (ET)","SAS@MIN","San Antonio Spurs","Primo, Joshua","Out","G League - On Assignment"
"2021-11-17","2021-11-18","08:00 (ET)","SAS@MIN","San Antonio Spurs","Wieskamp, Joe","Out","G League - Two-Way"
"2021-11-17","2021-11-18","09:00 (ET)","PHI@DEN","Denver Nuggets","Barton, Will","Doubtful","Injury/Illness - Low Back; Pain"
"2021-11-17","2021-11-18","09:00 (ET)","PHI@DEN","Denver Nuggets","Murray, Jamal","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-11-17","2021-11-18","09:00 (ET)","PHI@DEN","Denver Nuggets","Nnaji, Zeke","Out","Injury/Illness - Right Ankle; Sprain"
"2021-11-17","2021-11-18","09:00 (ET)","PHI@DEN","Denver Nuggets","Porter Jr., Michael","Out","Injury/Illness - Low Back; Pain"
"2021-11-17","2021-11-18","09:00 (ET)","PHI@DEN","Philadelphia 76ers","Embiid, Joel","Out","Health and Safety Protocols"
"2021-11-17","2021-11-18","09:00 (ET)","PHI@DEN","Philadelphia 76ers","Green, Danny","Out","Injury/Illness - Left Hamstring; Tightness"
"2021-11-17","2021-11-18","09:00 (ET)","PHI@DEN","Philadelphia 76ers","Henry, Aaron","Out","G League - Two-Way"
"2021-11-17","2021-11-18","09:00 (ET)","PHI@DEN","Philadelphia 76ers","Riller, Grant","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-11-17","2021-11-18","09:00 (ET)","PHI@DEN","Philadelphia 76ers","Simmons, Ben","Out","Personal Reasons"
"2021-11-17","2021-11-18","09:00 (ET)","PHI@DEN","Philadelphia 76ers","Springer, Jaden","Out","G League - Two-Way"
"2021-11-17","2021-11-18","09:00 (ET)","PHI@DEN","Philadelphia 76ers","Thybulle, Matisse","Out","Health and Safety Protocols"
"2021-11-17","2021-11-18","09:00 (ET)","TOR@UTA","Toronto Raptors","Achiuwa, Precious","Questionable","Injury/Illness - Right Shoulder; Tendinitis"
"2021-11-17","2021-11-18","09:00 (ET)","TOR@UTA","Toronto Raptors","Anunoby, OG","Questionable","Injury/Illness - Left Hip; Pointer"
"2021-11-17","2021-11-18","09:00 (ET)","TOR@UTA","Toronto Raptors","Bonga, Isaac","Out","G League - On Assignment"
"2021-11-17","2021-11-18","09:00 (ET)","TOR@UTA","Toronto Raptors","Boucher, Chris","Questionable","Injury/Illness - Back; Soreness - lower"
"2021-11-17","2021-11-18","09:00 (ET)","TOR@UTA","Toronto Raptors","Johnson, David","Out","G League - Two-Way"
"2021-11-17","2021-11-18","09:00 (ET)","TOR@UTA","Toronto Raptors","Watanabe, Yuta","Out","Injury/Illness - Left Calf; Strain"
"2021-11-17","2021-11-18","09:00 (ET)","TOR@UTA","Utah Jazz","Azubuike, Udoka","Out","G League - On Assignment"
"2021-11-17","2021-11-18","09:00 (ET)","TOR@UTA","Utah Jazz","Butler, Jared","Out","G League - On Assignment"
"2021-11-17","2021-11-18","09:00 (ET)","TOR@UTA","Utah Jazz","Gay, Rudy","Probable","Injury/Illness - Right Heel; Injury recovery"
"2021-11-17","2021-11-18","09:00 (ET)","TOR@UTA","Utah Jazz","Hughes, Elijah","Out","G League - On Assignment"
