"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-11-21","2021-11-21","06:00 (ET)","LAL@DET","Los Angeles Lakers","Reaves, Austin","Out","Injury/Illness - Left Hamstring; Strain"
"2021-11-21","2021-11-21","08:00 (ET)","DEN@PHX","Denver Nuggets","Cancar, Vlatko","Out","G League - On Assignment"
"2021-11-21","2021-11-21","08:00 (ET)","DEN@PHX","Denver Nuggets","Jokic, Nikola","Out","Injury/Illness - Right Wrist; Sprain"
"2021-11-21","2021-11-21","08:00 (ET)","DEN@PHX","Denver Nuggets","Murray, Jamal","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-11-21","2021-11-21","08:00 (ET)","DEN@PHX","Denver Nuggets","Nnaji, Zeke","Out","Injury/Illness - Right Ankle; Sprain"
"2021-11-21","2021-11-21","08:00 (ET)","DEN@PHX","Denver Nuggets","Porter Jr., Michael","Out","Injury/Illness - Low Back; Pain"
"2021-11-21","2021-11-21","08:00 (ET)","DEN@PHX","Phoenix Suns","Kaminsky, Frank","Out","Injury/Illness - Right Knee; Stress Reaction"
"2021-11-21","2021-11-21","08:00 (ET)","DEN@PHX","Phoenix Suns","Nader, Abdel","Out","Injury/Illness - Right Knee; Injury Management"
"2021-11-21","2021-11-21","08:00 (ET)","DEN@PHX","Phoenix Suns","Saric, Dario","Out","Injury/Illness - Right Acl; Tear"
"2021-11-21","2021-11-21","08:00 (ET)","NYK@CHI","Chicago Bulls","Cook, Tyler","Out","G League - Two-Way"
"2021-11-21","2021-11-21","08:00 (ET)","NYK@CHI","Chicago Bulls","Dotson, Devon","Out","G League - Two-Way"
"2021-11-21","2021-11-21","08:00 (ET)","NYK@CHI","Chicago Bulls","Green, Javonte","Available","-"
"2021-11-21","2021-11-21","08:00 (ET)","NYK@CHI","Chicago Bulls","Simonovic, Marko","Out","G League - On Assignment"
"2021-11-21","2021-11-21","08:00 (ET)","NYK@CHI","Chicago Bulls","Vucevic, Nikola","Out","Return to Competition Reconditioning"
"2021-11-21","2021-11-21","08:00 (ET)","NYK@CHI","Chicago Bulls","Williams, Patrick","Out","Injury/Illness - Left Wrist; Ligament Tear"
"2021-11-21","2021-11-21","08:00 (ET)","NYK@CHI","New York Knicks","Gibson, Taj","Out","Injury/Illness - Groin; sore"
"2021-11-21","2021-11-21","08:00 (ET)","NYK@CHI","New York Knicks","Robinson, Mitchell","Out","Injury/Illness - Head; concussion protocol"
"2021-11-21","2021-11-21","08:00 (ET)","NYK@CHI","New York Knicks","Samanic, Luka","Out","G League - Two-Way"
"2021-11-21","2021-11-21","08:30 (ET)","TOR@GSW","Golden State Warriors","Bjelica, Nemanja","Available","Injury/Illness - Left Rib; Soreness"
"2021-11-21","2021-11-21","08:30 (ET)","TOR@GSW","Golden State Warriors","Iguodala, Andre","Out","Injury/Illness - Right Knee; Soreness"
"2021-11-21","2021-11-21","08:30 (ET)","TOR@GSW","Golden State Warriors","Payton II, Gary","Out","Injury/Illness - Right General; Hernia Injury Recovery"
"2021-11-21","2021-11-21","08:30 (ET)","TOR@GSW","Golden State Warriors","Porter Jr., Otto","Available","Injury/Illness - Left Foot; Injury Management"
"2021-11-21","2021-11-21","08:30 (ET)","TOR@GSW","Golden State Warriors","Thompson, Klay","Out","Injury/Illness - Right Achilles Tendon; Injury Recovery"
"2021-11-21","2021-11-21","08:30 (ET)","TOR@GSW","Golden State Warriors","Wiseman, James","Out","Injury/Illness - Right Knee; Injury Recovery"
"2021-11-21","2021-11-21","08:30 (ET)","TOR@GSW","Toronto Raptors","Anunoby, OG","Out","Injury/Illness - Left Hip; Pointer"
"2021-11-21","2021-11-21","08:30 (ET)","TOR@GSW","Toronto Raptors","Bonga, Isaac","Out","G League - On Assignment"
"2021-11-21","2021-11-21","08:30 (ET)","TOR@GSW","Toronto Raptors","Johnson, David","Out","G League - Two-Way"
"2021-11-21","2021-11-21","08:30 (ET)","TOR@GSW","Toronto Raptors","Watanabe, Yuta","Out","Injury/Illness - Left Calf; Strain"
"2021-11-21","2021-11-22","07:00 (ET)","BKN@CLE","Brooklyn Nets","Brown, Bruce","Out","Injury/Illness - Left Hamstring; Tightness"
"2021-11-21","2021-11-22","07:00 (ET)","BKN@CLE","Brooklyn Nets","Claxton, Nic","Out","Injury/Illness - N/a; Illness (non-covid)"
"2021-11-21","2021-11-22","07:00 (ET)","BKN@CLE","Brooklyn Nets","Duke Jr., David","Out","G League - Two-Way"
"2021-11-21","2021-11-22","07:00 (ET)","BKN@CLE","Brooklyn Nets","Harris, Joe","Out","Injury/Illness - Left Ankle; Sprain"
"2021-11-21","2021-11-22","07:00 (ET)","BKN@CLE","Brooklyn Nets","Irving, Kyrie","Out","Not With Team"
"2021-11-21","2021-11-22","07:00 (ET)","BKN@CLE","Cleveland Cavaliers","Mobley, Evan","Out","Injury/Illness - Right Elbow; Sprain"
"2021-11-21","2021-11-22","07:00 (ET)","BKN@CLE","Cleveland Cavaliers","Osman, Cedi","Doubtful","Injury/Illness - Low Back; Spasms"
"2021-11-21","2021-11-22","07:00 (ET)","BKN@CLE","Cleveland Cavaliers","Sexton, Collin","Out","Injury/Illness - Left Knee; Meniscal Tear"
"2021-11-21","2021-11-22","07:00 (ET)","BKN@CLE","Cleveland Cavaliers","Stevens, Lamar","Doubtful","Injury/Illness - Right Ankle; Sprain"
"2021-11-21","2021-11-22","07:00 (ET)","CHA@WAS","Charlotte Hornets","Carey Jr., Vernon","Out","G League - On Assignment"
"2021-11-21","2021-11-22","07:00 (ET)","CHA@WAS","Charlotte Hornets","Kulboka, Arnoldas","Out","G League - Two-Way"
"2021-11-21","2021-11-22","07:00 (ET)","CHA@WAS","Charlotte Hornets","Lewis, Scottie","Out","G League - Two-Way"
"2021-11-21","2021-11-22","07:00 (ET)","CHA@WAS","Charlotte Hornets","Thor, JT","Out","G League - On Assignment"
"2021-11-21","2021-11-22","07:00 (ET)","CHA@WAS","Charlotte Hornets","Washington, P.J.","Doubtful","Injury/Illness - Left Elbow; Hyperextension"
"2021-11-21","2021-11-22","07:00 (ET)","CHA@WAS","Washington Wizards","Bertans, Davis","Questionable","Injury/Illness - Left Ankle; Left ankle sprain"
"2021-11-21","2021-11-22","07:00 (ET)","CHA@WAS","Washington Wizards","Bryant, Thomas","Out","Injury/Illness - Left Knee; Left ACL injury recovery"
"2021-11-21","2021-11-22","07:00 (ET)","CHA@WAS","Washington Wizards","Hachimura, Rui","Out","Not With Team"
"2021-11-21","2021-11-22","07:30 (ET)","HOU@BOS","Boston Celtics","Brown, Jaylen","Probable","Injury/Illness - Right Hamstring; Strain"
"2021-11-21","2021-11-22","07:30 (ET)","HOU@BOS","Boston Celtics","Langford, Romeo","Probable","Injury/Illness - Left Ankle; Sprain"
"2021-11-21","2021-11-22","07:30 (ET)","HOU@BOS","Boston Celtics","Schroder, Dennis","Probable","Injury/Illness - Left Ankle; Sprain"
"2021-11-21","2021-11-22","07:30 (ET)","HOU@BOS","Boston Celtics","Williams III, Robert","Probable","Injury/Illness - Left Knee; Tendinopathy"
"2021-11-21","2021-11-22","07:30 (ET)","HOU@BOS","Houston Rockets","Garuba, Usman","Out","G League - On Assignment"
"2021-11-21","2021-11-22","07:30 (ET)","HOU@BOS","Houston Rockets","Nix, Daishen","Out","G League - Two-Way"
"2021-11-21","2021-11-22","07:30 (ET)","HOU@BOS","Houston Rockets","Porter Jr., Kevin","Questionable","Injury/Illness - Left Thigh; Contusion"
"2021-11-21","2021-11-22","07:30 (ET)","OKC@ATL","Atlanta Hawks","Bogdanovic, Bogdan","Questionable","Injury/Illness - Right Quad; Contusion"
"2021-11-21","2021-11-22","07:30 (ET)","OKC@ATL","Atlanta Hawks","Hunter, De'Andre","Out","Injury/Illness - Right Wrist; Tendon Surgery"
"2021-11-21","2021-11-22","07:30 (ET)","OKC@ATL","Atlanta Hawks","Okongwu, Onyeka","Out","Injury/Illness - Right Shoulder; Injury Recovery"
"2021-11-21","2021-11-22","07:30 (ET)","OKC@ATL","Oklahoma City Thunder","Gilgeous-Alexander, Shai","Questionable","Injury/Illness - Right Ankle; Sprain"
"2021-11-21","2021-11-22","07:30 (ET)","OKC@ATL","Oklahoma City Thunder","Krejci, Vit","Out","G League - On Assignment"
"2021-11-21","2021-11-22","07:30 (ET)","OKC@ATL","Oklahoma City Thunder","Maledon, Theo","Out","G League - On Assignment"
"2021-11-21","2021-11-22","07:30 (ET)","OKC@ATL","Oklahoma City Thunder","Mann, Tre","Out","G League - On Assignment"
"2021-11-21","2021-11-22","07:30 (ET)","OKC@ATL","Oklahoma City Thunder","Watson, Paul","Out","G League - Two-Way"
"2021-11-21","2021-11-22","07:30 (ET)","IND@CHI","Chicago Bulls",NA,NA,NA
"2021-11-21","2021-11-22","07:30 (ET)","IND@CHI","Indiana Pacers","Warren, T.J.","Out","Injury/Illness - Left Navicular; Fracture"
"2021-11-21","2021-11-22","07:30 (ET)","MIN@NOP","Minnesota Timberwolves","Okogie, Josh","Questionable","Injury/Illness - Back; Spasms"
"2021-11-21","2021-11-22","07:30 (ET)","MIN@NOP","Minnesota Timberwolves","Reid, Naz","Questionable","Injury/Illness - Right Foot; Soreness"
"2021-11-21","2021-11-22","07:30 (ET)","MIN@NOP","New Orleans Pelicans","Graham, Devonte'","Questionable","Injury/Illness - Left Foot; Soreness"
"2021-11-21","2021-11-22","07:30 (ET)","MIN@NOP","New Orleans Pelicans","Hommes, Daulton","Out","Injury/Illness - Right Fibular; Stress Fracture"
"2021-11-21","2021-11-22","07:30 (ET)","MIN@NOP","New Orleans Pelicans","Louzada, Didi","Out","League Suspension"
"2021-11-21","2021-11-22","07:30 (ET)","MIN@NOP","New Orleans Pelicans","Williamson, Zion","Out","Injury/Illness - Right Foot; Fracture"
"2021-11-21","2021-11-22","07:30 (ET)","ORL@MIL","Milwaukee Bucks","DiVincenzo, Donte","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-11-21","2021-11-22","07:30 (ET)","ORL@MIL","Milwaukee Bucks","Hood, Rodney","Probable","Injury/Illness - Right Hamstring; Soreness"
"2021-11-21","2021-11-22","07:30 (ET)","ORL@MIL","Milwaukee Bucks","Lopez, Brook","Out","Injury/Illness - Back; Soreness"
"2021-11-21","2021-11-22","07:30 (ET)","ORL@MIL","Milwaukee Bucks","Ojeleye, Semi","Out","Injury/Illness - Right Calf; Soreness"
"2021-11-21","2021-11-22","07:30 (ET)","ORL@MIL","Orlando Magic","Anthony, Cole","Questionable","Injury/Illness - Right Ankle; Sprain"
"2021-11-21","2021-11-22","07:30 (ET)","ORL@MIL","Orlando Magic","Carter-Williams, Michael","Out","Injury/Illness - Left Ankle; Injury Recovery"
"2021-11-21","2021-11-22","07:30 (ET)","ORL@MIL","Orlando Magic","Fultz, Markelle","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-11-21","2021-11-22","07:30 (ET)","ORL@MIL","Orlando Magic","Harris, Gary","Questionable","Injury/Illness - Right Hand; Sprain"
"2021-11-21","2021-11-22","07:30 (ET)","ORL@MIL","Orlando Magic","Isaac, Jonathan","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-11-21","2021-11-22","07:30 (ET)","ORL@MIL","Orlando Magic","Moore, E'Twaun","Out","Injury/Illness - Left Knee; Sprain"
"2021-11-21","2021-11-22","07:30 (ET)","PHX@SAS","Phoenix Suns",NA,NA,NA
"2021-11-21","2021-11-22","07:30 (ET)","PHX@SAS","San Antonio Spurs","Cacok, Devontae","Out","G League - Two-Way"
"2021-11-21","2021-11-22","07:30 (ET)","PHX@SAS","San Antonio Spurs","Collins, Zach","Out","Injury/Illness - Left Ankle; Stress Fracture"
"2021-11-21","2021-11-22","07:30 (ET)","PHX@SAS","San Antonio Spurs","Landale, Jock","Out","Health and Safety Protocols"
"2021-11-21","2021-11-22","07:30 (ET)","PHX@SAS","San Antonio Spurs","Primo, Joshua","Out","G League - On Assignment"
"2021-11-21","2021-11-22","07:30 (ET)","PHX@SAS","San Antonio Spurs","Wieskamp, Joe","Out","G League - Two-Way"
"2021-11-21","2021-11-22","09:00 (ET)","MEM@UTA","Memphis Grizzlies","Brooks, Dillon","Doubtful","Injury/Illness - Right Hamstring; Soreness"
"2021-11-21","2021-11-22","09:00 (ET)","MEM@UTA","Memphis Grizzlies","Melton, De'Anthony","Out","Injury/Illness - Right Groin; Soreness"
"2021-11-21","2021-11-22","09:00 (ET)","MEM@UTA","Memphis Grizzlies","Merrill, Sam","Out","Injury/Illness - Left Ankle; Sprain"
"2021-11-21","2021-11-22","09:00 (ET)","MEM@UTA","Memphis Grizzlies","Pons, Yves","Out","G League - Two-Way"
"2021-11-21","2021-11-22","09:00 (ET)","MEM@UTA","Utah Jazz","Azubuike, Udoka","Out","G League - On Assignment"
"2021-11-21","2021-11-22","09:00 (ET)","MEM@UTA","Utah Jazz","Butler, Jared","Out","G League - On Assignment"
"2021-11-21","2021-11-22","09:00 (ET)","MEM@UTA","Utah Jazz","Hughes, Elijah","Out","G League - On Assignment"
"2021-11-21","2021-11-22","10:00 (ET)","PHI@SAC","Philadelphia 76ers","Embiid, Joel","Out","Health and Safety Protocols"
"2021-11-21","2021-11-22","10:00 (ET)","PHI@SAC","Philadelphia 76ers","Green, Danny","Out","Injury/Illness - Left Hamstring; Tightness"
"2021-11-21","2021-11-22","10:00 (ET)","PHI@SAC","Philadelphia 76ers","Harris, Tobias","Questionable","Injury/Illness - Left Hip; Soreness"
"2021-11-21","2021-11-22","10:00 (ET)","PHI@SAC","Philadelphia 76ers","Henry, Aaron","Out","G League - Two-Way"
"2021-11-21","2021-11-22","10:00 (ET)","PHI@SAC","Philadelphia 76ers","Riller, Grant","Out","G League - Two-Way"
"2021-11-21","2021-11-22","10:00 (ET)","PHI@SAC","Philadelphia 76ers","Simmons, Ben","Out","Personal Reasons"
"2021-11-21","2021-11-22","10:00 (ET)","PHI@SAC","Philadelphia 76ers","Springer, Jaden","Out","G League - On Assignment"
"2021-11-21","2021-11-22","10:00 (ET)","PHI@SAC","Sacramento Kings","King, Louis","Out","G League - Two-Way"
"2021-11-21","2021-11-22","10:00 (ET)","PHI@SAC","Sacramento Kings","Queta, Neemias","Out","G League - Two-Way"
"2021-11-21","2021-11-22","10:00 (ET)","PHI@SAC","Sacramento Kings","Ramsey, Jahmi'us","Out","G League - On Assignment"
"2021-11-21","2021-11-22","10:00 (ET)","PHI@SAC","Sacramento Kings","Woodard II, Robert","Out","G League - On Assignment"
