"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-10-21","2021-10-22","07:00 (ET)","IND@WAS","Washington Wizards","Bryant, Thomas","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-10-21","2021-10-22","07:00 (ET)","IND@WAS","Washington Wizards","Gill, Anthony","Questionable","Injury/Illness - Right Calf; Right calf strain"
"2021-10-21","2021-10-22","07:00 (ET)","IND@WAS","Washington Wizards","Hachimura, Rui","Out","Not With Team"
"2021-10-21","2021-10-22","07:00 (ET)","IND@WAS","Washington Wizards","Winston, Cassius","Out","Injury/Illness - Left Hamstring; Left hamstring strain"
"2021-10-21","2021-10-22","07:00 (ET)","NYK@ORL","New York Knicks","Gibson, Taj","Questionable","Personal Reasons"
"2021-10-21","2021-10-22","07:00 (ET)","NYK@ORL","New York Knicks","Noel, Nerlens","Out","Injury/Illness - Left Knee; sore"
"2021-10-21","2021-10-22","07:00 (ET)","NYK@ORL","New York Knicks","Samanic, Luka","Out","G League - Two-Way"
"2021-10-21","2021-10-22","07:00 (ET)","NYK@ORL","Orlando Magic","Carter-Williams, Michael","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-10-21","2021-10-22","07:00 (ET)","NYK@ORL","Orlando Magic","Fultz, Markelle","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-10-21","2021-10-22","07:00 (ET)","NYK@ORL","Orlando Magic","Harris, Gary","Out","Injury/Illness - Right Hamstring; Injury Maintenance"
"2021-10-21","2021-10-22","07:00 (ET)","NYK@ORL","Orlando Magic","Isaac, Jonathan","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-10-21","2021-10-22","07:00 (ET)","NYK@ORL","Orlando Magic","Moore, E'Twaun","Out","Injury/Illness - Left Knee; Sprained"
"2021-10-21","2021-10-22","07:00 (ET)","NYK@ORL","Orlando Magic","Okeke, Chuma","Out","Injury/Illness - Right Hip; Bone bruise"
"2021-10-21","2021-10-22","07:30 (ET)","BKN@PHI","Brooklyn Nets","Irving, Kyrie","Out","Not With Team"
"2021-10-21","2021-10-22","07:30 (ET)","BKN@PHI","Philadelphia 76ers","Embiid, Joel","Questionable","Injury/Illness - Right Knee; Soreness"
"2021-10-21","2021-10-22","07:30 (ET)","BKN@PHI","Philadelphia 76ers","Milton, Shake","Out","Injury/Illness - Right Ankle; Sprain"
"2021-10-21","2021-10-22","07:30 (ET)","BKN@PHI","Philadelphia 76ers","Riller, Grant","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-10-21","2021-10-22","07:30 (ET)","BKN@PHI","Philadelphia 76ers","Simmons, Ben","Doubtful","Return to Competition Reconditioning"
"2021-10-21","2021-10-22","07:30 (ET)","TOR@BOS","Boston Celtics","Horford, Al","Questionable","Return to Competition Reconditioning"
"2021-10-21","2021-10-22","07:30 (ET)","TOR@BOS","Boston Celtics","Pritchard, Payton","Available","Injury/Illness - Nasal Fracture; Face Mask"
"2021-10-21","2021-10-22","07:30 (ET)","TOR@BOS","Boston Celtics","Richardson, Josh","Probable","Injury/Illness - Migraine; Migraine"
"2021-10-21","2021-10-22","07:30 (ET)","TOR@BOS","Boston Celtics","Smart, Marcus","Probable","Injury/Illness - Right Knee; Effusion"
"2021-10-21","2021-10-22","07:30 (ET)","TOR@BOS","Toronto Raptors","Siakam, Pascal","Out","Injury/Illness - Left Shoulder; Injury recovery"
"2021-10-21","2021-10-22","07:30 (ET)","TOR@BOS","Toronto Raptors","Watanabe, Yuta","Out","Injury/Illness - Left Calf; Strain"
"2021-10-21","2021-10-22","08:00 (ET)","NOP@CHI","Chicago Bulls","White, Coby","Out","Injury/Illness - Left Shoulder; Injury Management"
"2021-10-21","2021-10-22","08:00 (ET)","NOP@CHI","Chicago Bulls","Williams, Patrick","Probable","Injury/Illness - Left Shoulder; Strain"
"2021-10-21","2021-10-22","08:00 (ET)","NOP@CHI","New Orleans Pelicans","Hart, Josh","Questionable","Injury/Illness - Right Quadriceps; Tendinosis"
"2021-10-21","2021-10-22","08:00 (ET)","NOP@CHI","New Orleans Pelicans","Williamson, Zion","Out","Injury/Illness - Right Foot; Fracture"
"2021-10-21","2021-10-22","09:00 (ET)","SAS@DEN","Denver Nuggets","Cancar, Vlatko","Probable","Injury/Illness - Left Hip; Strain"
"2021-10-21","2021-10-22","09:00 (ET)","SAS@DEN","Denver Nuggets","Murray, Jamal","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-10-21","2021-10-22","09:00 (ET)","SAS@DEN","San Antonio Spurs","Cacok, Devontae","Out","Not With Team"
"2021-10-21","2021-10-22","09:00 (ET)","SAS@DEN","San Antonio Spurs","Collins, Zach","Out","Injury/Illness - Left Ankle; Stress Fracture"
"2021-10-21","2021-10-22","10:00 (ET)","PHX@LAL","Los Angeles Lakers","Ariza, Trevor","Out","Injury/Illness - Right Ankle; Injury recovery"
"2021-10-21","2021-10-22","10:00 (ET)","PHX@LAL","Los Angeles Lakers","Doumbouya, Sekou","Questionable","Injury/Illness - Stomach; Illness"
"2021-10-21","2021-10-22","10:00 (ET)","PHX@LAL","Los Angeles Lakers","Ellington, Wayne","Out","Injury/Illness - Left Hamstring; Strain"
"2021-10-21","2021-10-22","10:00 (ET)","PHX@LAL","Los Angeles Lakers","Horton-Tucker, Talen","Out","Injury/Illness - Right Thumb; Injury recovery"
"2021-10-21","2021-10-22","10:00 (ET)","PHX@LAL","Los Angeles Lakers","Nunn, Kendrick","Out","Injury/Illness - Right Knee; Bone bruise"
"2021-10-21","2021-10-22","10:00 (ET)","PHX@LAL","Phoenix Suns","Saric, Dario","Out","Injury/Illness - Right Acl; Tear"
"2021-10-21","2021-10-22","10:00 (ET)","PHX@LAL","Phoenix Suns","Shamet, Landry","Probable","Injury/Illness - Right Foot; Soreness"
"2021-10-21","2021-10-22","10:00 (ET)","UTA@SAC","Sacramento Kings","Harkless, Maurice","Questionable","Injury/Illness - Left Hip; Soreness"
"2021-10-21","2021-10-22","10:00 (ET)","UTA@SAC","Utah Jazz","Gay, Rudy","Out","Injury/Illness - Right Heel; Injury Recovery"
