"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-10-19","2021-10-20","07:30 (ET)","WAS@TOR","Washington Wizards","Winston, Cassius","Out","Injury/Illness - Left Hamstring; Left Hamstring strain"
"2021-10-19","2021-10-20","08:00 (ET)","CLE@MEM","Cleveland Cavaliers","Wade, Dean","Doubtful","Injury/Illness - Right Ankle; Sprain"
"2021-10-19","2021-10-20","08:00 (ET)","CLE@MEM","Cleveland Cavaliers","Windler, Dylan","Out","Injury/Illness - Right Hip; Strain"
"2021-10-19","2021-10-20","08:00 (ET)","CLE@MEM","Memphis Grizzlies","Brooks, Dillon","Out","Injury/Illness - Left Hand; Fracture Recovery"
"2021-10-19","2021-10-20","08:00 (ET)","HOU@MIN","Houston Rockets","House Jr., Danuel","Questionable","Personal Reasons"
"2021-10-19","2021-10-20","08:00 (ET)","HOU@MIN","Houston Rockets","Mathews, Garrison","Out","Not With Team"
"2021-10-19","2021-10-20","08:00 (ET)","HOU@MIN","Minnesota Timberwolves","Beverley, Patrick","Out","League Suspension"
"2021-10-19","2021-10-20","08:00 (ET)","HOU@MIN","Minnesota Timberwolves","McLaughlin, Jordan","Questionable","Injury/Illness - Right Groin; Strain"
"2021-10-19","2021-10-20","08:00 (ET)","HOU@MIN","Minnesota Timberwolves","Nowell, Jaylen","Questionable","Injury/Illness - Back; Spasms"
"2021-10-19","2021-10-20","08:00 (ET)","PHI@NOP","New Orleans Pelicans","Williamson, Zion","Out","Injury/Illness - Right Foot; Fracture"
"2021-10-19","2021-10-20","08:00 (ET)","PHI@NOP","Philadelphia 76ers","Milton, Shake","Out","Injury/Illness - Right Ankle; Sprain"
"2021-10-19","2021-10-20","08:00 (ET)","PHI@NOP","Philadelphia 76ers","Riller, Grant","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-10-19","2021-10-20","08:00 (ET)","PHI@NOP","Philadelphia 76ers","Simmons, Ben","Out","Team Suspension"
"2021-10-19","2021-10-20","08:30 (ET)","ORL@SAS","Orlando Magic","Carter-Williams, Michael","Out","Injury/Illness - Left Ankle; Injury Recovery"
"2021-10-19","2021-10-20","08:30 (ET)","ORL@SAS","Orlando Magic","Fultz, Markelle","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-10-19","2021-10-20","08:30 (ET)","ORL@SAS","Orlando Magic","Isaac, Jonathan","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-10-19","2021-10-20","08:30 (ET)","ORL@SAS","Orlando Magic","Moore, E'Twaun","Out","Injury/Illness - Left Knee; Sprain"
"2021-10-19","2021-10-20","08:30 (ET)","ORL@SAS","Orlando Magic","Okeke, Chuma","Out","Injury/Illness - Right Hip; Bone Bruise"
"2021-10-19","2021-10-20","08:30 (ET)","ORL@SAS","San Antonio Spurs","Cacok, Devontae","Out","Not With Team"
"2021-10-19","2021-10-20","08:30 (ET)","ORL@SAS","San Antonio Spurs","Collins, Zach","Out","Injury/Illness - Left Ankle; Stress Fracture"
"2021-10-19","2021-10-20","08:30 (ET)","ORL@SAS","San Antonio Spurs","Landale, Jock","Questionable","Injury/Illness -  ; Concussion Protocol"
"2021-10-19","2021-10-20","09:00 (ET)","OKC@UTA","Utah Jazz","Forrest, Trent","Out","Injury/Illness - N/A; Concussion protocol"
"2021-10-19","2021-10-20","09:00 (ET)","OKC@UTA","Utah Jazz","Gay, Rudy","Out","Injury/Illness - Right Heel; Injury recovery"
"2021-10-19","2021-10-20","09:00 (ET)","OKC@UTA","Utah Jazz","Paschall, Eric","Probable","Injury/Illness - Right Finger; Index finger dislocated"
"2021-10-19","2021-10-20","10:00 (ET)","DEN@PHX","Denver Nuggets","Cancar, Vlatko","Probable","Injury/Illness - Left Hip; Strain"
"2021-10-19","2021-10-20","10:00 (ET)","DEN@PHX","Denver Nuggets","Murray, Jamal","Out","Injury/Illness - Left Knee; Recovery"
"2021-10-19","2021-10-20","10:00 (ET)","DEN@PHX","Phoenix Suns","Saric, Dario","Out","Injury/Illness - Right Acl; Surgery"
"2021-10-19","2021-10-20","10:00 (ET)","SAC@POR","Portland Trail Blazers","Snell, Tony","Out","Injury/Illness - Right Foot; Sprain"
