"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-11-08","2021-11-08","09:00 (ET)","MIA@DEN","Denver Nuggets","Morris, Monte","Available","Injury/Illness - Left Patellar; Tendinopathy"
"2021-11-08","2021-11-08","09:00 (ET)","MIA@DEN","Denver Nuggets","Murray, Jamal","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-11-08","2021-11-08","09:00 (ET)","MIA@DEN","Denver Nuggets","Porter Jr., Michael","Out","Injury/Illness - Low Back; Pain"
"2021-11-08","2021-11-08","09:00 (ET)","MIA@DEN","Miami Heat","Garrett, Marcus","Out","G League - Two-Way"
"2021-11-08","2021-11-08","09:00 (ET)","MIA@DEN","Miami Heat","Oladipo, Victor","Out","Injury/Illness - Right Knee; Injury Recovery"
"2021-11-08","2021-11-08","09:00 (ET)","MIA@DEN","Miami Heat","Strus, Max","Out","Injury/Illness - Left Knee; Sprain"
"2021-11-08","2021-11-08","10:00 (ET)","ATL@GSW","Atlanta Hawks","Collins, John","Probable","Injury/Illness - Left Foot; Strain"
"2021-11-08","2021-11-08","10:00 (ET)","ATL@GSW","Atlanta Hawks","Cooper, Sharife","Out","G League - On Assignment"
"2021-11-08","2021-11-08","10:00 (ET)","ATL@GSW","Atlanta Hawks","Johnson, Jalen","Out","G League - On Assignment"
"2021-11-08","2021-11-08","10:00 (ET)","ATL@GSW","Atlanta Hawks","Mays, Skylar","Out","G League - On Assignment"
"2021-11-08","2021-11-08","10:00 (ET)","ATL@GSW","Atlanta Hawks","Okongwu, Onyeka","Out","Injury/Illness - Right Shoulder; Injury Recovery"
"2021-11-08","2021-11-08","10:00 (ET)","ATL@GSW","Golden State Warriors","Porter Jr., Otto","Out","Injury/Illness - Left Foot; Injury Management"
"2021-11-08","2021-11-08","10:00 (ET)","ATL@GSW","Golden State Warriors","Thompson, Klay","Out","Injury/Illness - Right Achilles Tendon; Injury Recovery"
"2021-11-08","2021-11-08","10:00 (ET)","ATL@GSW","Golden State Warriors","Wiseman, James","Out","Injury/Illness - Right Knee; Injury Recovery"
"2021-11-08","2021-11-08","10:00 (ET)","PHX@SAC","Phoenix Suns","Ayton, Deandre","Out","Injury/Illness - Right Lower Leg; Contusion"
"2021-11-08","2021-11-08","10:00 (ET)","PHX@SAC","Phoenix Suns","Saric, Dario","Out","Injury/Illness - Right Acl; Tear"
"2021-11-08","2021-11-08","10:00 (ET)","PHX@SAC","Sacramento Kings","Haliburton, Tyrese","Questionable","Injury/Illness - Low Back; Tightness"
"2021-11-08","2021-11-08","10:00 (ET)","PHX@SAC","Sacramento Kings","Woodard II, Robert","Out","Injury/Illness - Left Hamstring; Tightness"
"2021-11-08","2021-11-08","10:30 (ET)","CHA@LAL","Charlotte Hornets","Carey Jr., Vernon","Out","G League - On Assignment"
"2021-11-08","2021-11-08","10:30 (ET)","CHA@LAL","Charlotte Hornets","Kulboka, Arnoldas","Out","G League - Two-Way"
"2021-11-08","2021-11-08","10:30 (ET)","CHA@LAL","Charlotte Hornets","Lewis, Scottie","Out","G League - Two-Way"
"2021-11-08","2021-11-08","10:30 (ET)","CHA@LAL","Charlotte Hornets","Thor, JT","Out","G League - On Assignment"
"2021-11-08","2021-11-08","10:30 (ET)","CHA@LAL","Charlotte Hornets","Washington, P.J.","Out","Injury/Illness - Left Elbow; Hyperextension"
"2021-11-08","2021-11-08","10:30 (ET)","CHA@LAL","Los Angeles Lakers","Ariza, Trevor","Out","Injury/Illness - Right Ankle; Injury recovery"
"2021-11-08","2021-11-08","10:30 (ET)","CHA@LAL","Los Angeles Lakers","Davis, Anthony","Probable","Injury/Illness - Right Thumb; Sprain"
"2021-11-08","2021-11-08","10:30 (ET)","CHA@LAL","Los Angeles Lakers","Doumbouya, Sekou","Questionable","G League - Two-Way"
"2021-11-08","2021-11-08","10:30 (ET)","CHA@LAL","Los Angeles Lakers","Horton-Tucker, Talen","Out","Injury/Illness - Right Thumb; Injury recovery"
"2021-11-08","2021-11-08","10:30 (ET)","CHA@LAL","Los Angeles Lakers","Huff, Jay","Questionable","G League - Two-Way"
"2021-11-08","2021-11-08","10:30 (ET)","CHA@LAL","Los Angeles Lakers","James, LeBron","Out","Injury/Illness - Rectus Abdominis; Strain"
"2021-11-08","2021-11-08","10:30 (ET)","CHA@LAL","Los Angeles Lakers","Nunn, Kendrick","Out","Injury/Illness - Right Knee; Bone bruise"
"2021-11-08","2021-11-09","07:30 (ET)","MIL@PHI","Milwaukee Bucks","DiVincenzo, Donte","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-11-08","2021-11-09","07:30 (ET)","MIL@PHI","Milwaukee Bucks","Lopez, Brook","Out","Injury/Illness - Back; Soreness"
"2021-11-08","2021-11-09","07:30 (ET)","MIL@PHI","Milwaukee Bucks","Middleton, Khris","Out","Health and Safety Protocols"
"2021-11-08","2021-11-09","07:30 (ET)","MIL@PHI","Philadelphia 76ers",NA,NA,NA
"2021-11-08","2021-11-09","07:30 (ET)","ATL@UTA","Atlanta Hawks",NA,NA,NA
"2021-11-08","2021-11-09","07:30 (ET)","ATL@UTA","Utah Jazz","Azubuike, Udoka","Out","G League - On Assignment"
"2021-11-08","2021-11-09","07:30 (ET)","ATL@UTA","Utah Jazz","Gay, Rudy","Out","Injury/Illness - Right Heel; Injury Recovery"
"2021-11-08","2021-11-09","07:30 (ET)","ATL@UTA","Utah Jazz","Hughes, Elijah","Questionable","Injury/Illness - N/A; Non-COVID related Illness"
"2021-11-08","2021-11-09","10:00 (ET)","POR@LAC","LA Clippers","Leonard, Kawhi","Out","Injury/Illness - Right Knee; ACL - Injury Recovery"
"2021-11-08","2021-11-09","10:00 (ET)","POR@LAC","LA Clippers","Morris Sr., Marcus","Out","Injury/Illness - Left Knee; Injury Maintenance"
"2021-11-08","2021-11-09","10:00 (ET)","POR@LAC","LA Clippers","Preston, Jason","Out","Injury/Illness - Right Foot; Injury Recovery"
