"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-10-23","2021-10-23","10:30 (ET)","MEM@LAC","LA Clippers","Preston, Jason","Out","Injury/Illness - Right Foot; Injury Recovery"
"2021-10-23","2021-10-23","10:30 (ET)","MEM@LAC","Memphis Grizzlies","Brooks, Dillon","Out","Injury/Illness - Left Hand; Fracture Recovery"
"2021-10-23","2021-10-24","04:00 (ET)","CHA@BKN","Brooklyn Nets","Irving, Kyrie","Out","Ineligible To Play"
"2021-10-23","2021-10-24","04:00 (ET)","CHA@BKN","Charlotte Hornets","Rozier, Terry","Questionable","Injury/Illness - Right Ankle; Sprain"
"2021-10-23","2021-10-24","07:00 (ET)","BOS@HOU","Boston Celtics","Brown, Jaylen","Questionable","Injury/Illness - Left Patella; Tendinopathy"
"2021-10-23","2021-10-24","07:00 (ET)","BOS@HOU","Boston Celtics","Hauser, Sam","Out","G League - Two-Way"
"2021-10-23","2021-10-24","07:00 (ET)","BOS@HOU","Boston Celtics","Pritchard, Payton","Available","Injury/Illness - Nasal Fracture; Face Mask"
"2021-10-23","2021-10-24","07:00 (ET)","BOS@HOU","Boston Celtics","Thomas, Brodric","Out","G League - Two-Way"
"2021-10-23","2021-10-24","07:00 (ET)","ORL@NYK","New York Knicks","Gibson, Taj","Questionable","Personal Reasons"
"2021-10-23","2021-10-24","07:00 (ET)","ORL@NYK","New York Knicks","Noel, Nerlens","Doubtful","Injury/Illness - Left Knee; Sore"
"2021-10-23","2021-10-24","07:00 (ET)","ORL@NYK","New York Knicks","Samanic, Luka","Out","G League - Two-Way"
"2021-10-23","2021-10-24","07:00 (ET)","ORL@NYK","Orlando Magic","Carter-Williams, Michael","Out","Injury/Illness - Left Ankle; Injury Recovery"
"2021-10-23","2021-10-24","07:00 (ET)","ORL@NYK","Orlando Magic","Fultz, Markelle","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-10-23","2021-10-24","07:00 (ET)","ORL@NYK","Orlando Magic","Harris, Gary","Questionable","Injury/Illness - Right Hamstring; Injury Maintenance"
"2021-10-23","2021-10-24","07:00 (ET)","ORL@NYK","Orlando Magic","Isaac, Jonathan","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-10-23","2021-10-24","07:00 (ET)","ORL@NYK","Orlando Magic","Moore, E'Twaun","Out","Injury/Illness - Left Knee; Sprain"
"2021-10-23","2021-10-24","07:00 (ET)","ORL@NYK","Orlando Magic","Okeke, Chuma","Out","Injury/Illness - Right Hip; Bone Bruise"
"2021-10-23","2021-10-24","07:00 (ET)","PHI@OKC","Philadelphia 76ers","Drummond, Andre","Doubtful","Injury/Illness - Right Ankle; Sprain"
"2021-10-23","2021-10-24","07:00 (ET)","PHI@OKC","Philadelphia 76ers","Embiid, Joel","Questionable","Injury/Illness - Right Knee; Soreness"
"2021-10-23","2021-10-24","07:00 (ET)","PHI@OKC","Philadelphia 76ers","Milton, Shake","Out","Injury/Illness - Right Ankle; Sprain"
"2021-10-23","2021-10-24","07:00 (ET)","PHI@OKC","Philadelphia 76ers","Riller, Grant","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-10-23","2021-10-24","07:00 (ET)","PHI@OKC","Philadelphia 76ers","Simmons, Ben","Out","Personal Reasons"
"2021-10-23","2021-10-24","09:00 (ET)","GSW@SAC","Golden State Warriors","Iguodala, Andre","Questionable","Injury/Illness - Left Hip; Soreness"
"2021-10-23","2021-10-24","09:00 (ET)","GSW@SAC","Golden State Warriors","Kuminga, Jonathan","Out","Injury/Illness - Right Patellar Tendon; Strain"
"2021-10-23","2021-10-24","09:00 (ET)","GSW@SAC","Golden State Warriors","Thompson, Klay","Out","Injury/Illness - Right Achilles Tendon; Injury Recovery"
"2021-10-23","2021-10-24","09:00 (ET)","GSW@SAC","Golden State Warriors","Wiseman, James","Out","Injury/Illness - Right Knee; Injury Recovery"
"2021-10-23","2021-10-24","09:00 (ET)","GSW@SAC","Sacramento Kings","Harkless, Maurice","Questionable","Injury/Illness - Left Hip; Soreness"
"2021-10-23","2021-10-24","09:30 (ET)","MEM@LAL","Los Angeles Lakers","Ariza, Trevor","Out","Injury/Illness - Right Ankle; Injury recovery"
"2021-10-23","2021-10-24","09:30 (ET)","MEM@LAL","Los Angeles Lakers","Ellington, Wayne","Out","Injury/Illness - Left Hamstring; Strain"
"2021-10-23","2021-10-24","09:30 (ET)","MEM@LAL","Los Angeles Lakers","Horton-Tucker, Talen","Out","Injury/Illness - Right Thumb; Injury Recovery"
"2021-10-23","2021-10-24","09:30 (ET)","MEM@LAL","Los Angeles Lakers","Nunn, Kendrick","Out","Injury/Illness - Right Knee; Bone bruise"
"2021-10-23","2021-10-24","09:30 (ET)","MEM@LAL","Memphis Grizzlies",NA,NA,NA
