"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-11-02","2021-11-03","07:00 (ET)","BOS@ORL","Orlando Magic","Harris, Gary","Questionable","Injury/Illness - Left Ankle; Sprain"
"2021-11-02","2021-11-03","07:00 (ET)","BOS@ORL","Orlando Magic","Isaac, Jonathan","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-11-02","2021-11-03","07:00 (ET)","BOS@ORL","Orlando Magic","Moore, E'Twaun","Out","Injury/Illness - Left Knee; Sprain"
"2021-11-02","2021-11-03","07:00 (ET)","CHI@PHI","Chicago Bulls","Dotson, Devon","Out","G League - Two-Way"
"2021-11-02","2021-11-03","07:00 (ET)","CHI@PHI","Chicago Bulls","LaVine, Zach","Available","Injury/Illness - Left Thumb; Sprain"
"2021-11-02","2021-11-03","07:00 (ET)","CHI@PHI","Chicago Bulls","Simonovic, Marko","Out","G League - On Assignment"
"2021-11-02","2021-11-03","07:00 (ET)","CHI@PHI","Chicago Bulls","White, Coby","Out","Injury/Illness - Left Shoulder; Injury Management"
"2021-11-02","2021-11-03","07:00 (ET)","CHI@PHI","Chicago Bulls","Williams, Patrick","Out","Injury/Illness - Left Wrist; Ligament Tear"
"2021-11-02","2021-11-03","07:00 (ET)","CHI@PHI","Philadelphia 76ers","Green, Danny","Out","Injury/Illness - Left Hamstring; Tightness"
"2021-11-02","2021-11-03","07:00 (ET)","CHI@PHI","Philadelphia 76ers","Harris, Tobias","Out","Health and Safety Protocols"
"2021-11-02","2021-11-03","07:00 (ET)","CHI@PHI","Philadelphia 76ers","Henry, Aaron","Out","G League - Two-Way"
"2021-11-02","2021-11-03","07:00 (ET)","CHI@PHI","Philadelphia 76ers","Riller, Grant","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-11-02","2021-11-03","07:00 (ET)","CHI@PHI","Philadelphia 76ers","Simmons, Ben","Out","Personal Reasons"
"2021-11-02","2021-11-03","07:00 (ET)","CHI@PHI","Philadelphia 76ers","Springer, Jaden","Out","G League - On Assignment"
"2021-11-02","2021-11-03","07:00 (ET)","NYK@IND","Indiana Pacers","Brogdon, Malcolm","Questionable","Injury/Illness - Left Hamstring; Sore"
"2021-11-02","2021-11-03","07:00 (ET)","NYK@IND","Indiana Pacers","Jackson, Isaiah","Out","Injury/Illness - Left Knee; Hyperextension"
"2021-11-02","2021-11-03","07:00 (ET)","NYK@IND","Indiana Pacers","Lamb, Jeremy","Out","Injury/Illness - Left Ankle; Sprain"
"2021-11-02","2021-11-03","07:00 (ET)","NYK@IND","Indiana Pacers","Warren, T.J.","Out","Injury/Illness - Left Navicular; Fracture"
"2021-11-02","2021-11-03","07:00 (ET)","NYK@IND","New York Knicks","Gibson, Taj","Questionable","Injury/Illness - Left Ankle; Sprained"
"2021-11-02","2021-11-03","07:00 (ET)","NYK@IND","New York Knicks","Noel, Nerlens","Questionable","Injury/Illness - Left Knee; Sprained"
"2021-11-02","2021-11-03","07:00 (ET)","NYK@IND","New York Knicks","Samanic, Luka","Out","G League - Two-Way"
"2021-11-02","2021-11-03","07:00 (ET)","POR@CLE","Cleveland Cavaliers","Fall, Tacko","Out","G League - Two-Way"
"2021-11-02","2021-11-03","07:00 (ET)","POR@CLE","Cleveland Cavaliers","Love, Kevin","Out","Health and Safety Protocols"
"2021-11-02","2021-11-03","07:00 (ET)","POR@CLE","Cleveland Cavaliers","Nembhard Jr., RJ","Out","G League - Two-Way"
"2021-11-02","2021-11-03","07:00 (ET)","POR@CLE","Cleveland Cavaliers","Okoro, Isaac","Out","Injury/Illness - Left Hamstring; Strain"
"2021-11-02","2021-11-03","07:00 (ET)","TOR@WAS","Toronto Raptors","Barnes, Scottie","Out","Injury/Illness - Right Thumb; Sprain"
"2021-11-02","2021-11-03","07:00 (ET)","TOR@WAS","Toronto Raptors","Johnson, David","Out","G League - Two-Way"
"2021-11-02","2021-11-03","07:00 (ET)","TOR@WAS","Toronto Raptors","Siakam, Pascal","Out","Injury/Illness - Left Shoulder; Injury recovery"
"2021-11-02","2021-11-03","07:00 (ET)","TOR@WAS","Toronto Raptors","Watanabe, Yuta","Out","Injury/Illness - Left Calf; Strain"
"2021-11-02","2021-11-03","07:00 (ET)","TOR@WAS","Washington Wizards","Bertans, Davis","Out","Injury/Illness - Left Ankle; Left ankle sprain"
"2021-11-02","2021-11-03","07:00 (ET)","TOR@WAS","Washington Wizards","Bryant, Thomas","Out","Injury/Illness - Left Knee; Left ACL injury recovery"
"2021-11-02","2021-11-03","07:00 (ET)","TOR@WAS","Washington Wizards","Gill, Anthony","Out","Injury/Illness - Right Calf; Right calf strain"
"2021-11-02","2021-11-03","07:00 (ET)","TOR@WAS","Washington Wizards","Hachimura, Rui","Out","Not With Team"
"2021-11-02","2021-11-03","07:00 (ET)","TOR@WAS","Washington Wizards","Winston, Cassius","Out","Injury/Illness - Left Hamstring; Left Hamstring strain"
"2021-11-02","2021-11-03","07:30 (ET)","ATL@BKN","Atlanta Hawks","Bogdanovic, Bogdan","Probable","Injury/Illness - Low Back; Soreness"
"2021-11-02","2021-11-03","07:30 (ET)","ATL@BKN","Atlanta Hawks","Collins, John","Questionable","Injury/Illness - Left Foot; Strain"
"2021-11-02","2021-11-03","07:30 (ET)","ATL@BKN","Atlanta Hawks","Okongwu, Onyeka","Out","Injury/Illness - Right Shoulder; Injury Recovery"
"2021-11-02","2021-11-03","07:30 (ET)","ATL@BKN","Atlanta Hawks","Young, Trae","Probable","Injury/Illness - Right Knee; Soreness"
"2021-11-02","2021-11-03","07:30 (ET)","ATL@BKN","Brooklyn Nets","Claxton, Nic","Out","Injury/Illness - N/a; Illness (non-covid)"
"2021-11-02","2021-11-03","07:30 (ET)","ATL@BKN","Brooklyn Nets","Irving, Kyrie","Out","Ineligible To Play"
"2021-11-02","2021-11-03","08:00 (ET)","DEN@MEM","Denver Nuggets","Cancar, Vlatko","Out","Injury/Illness - Left Hip; Strain"
"2021-11-02","2021-11-03","08:00 (ET)","DEN@MEM","Denver Nuggets","Cornelie, Petr","Out","G League - Two-Way"
"2021-11-02","2021-11-03","08:00 (ET)","DEN@MEM","Denver Nuggets","Murray, Jamal","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-11-02","2021-11-03","08:00 (ET)","DEN@MEM","Memphis Grizzlies","Brooks, Dillon","Out","Injury/Illness - Left Hand; Fracture Recovery"
"2021-11-02","2021-11-03","08:00 (ET)","LAC@MIN","LA Clippers","Ibaka, Serge","Out","Injury/Illness - Low Back; Injury recovery"
"2021-11-02","2021-11-03","08:00 (ET)","LAC@MIN","LA Clippers","Johnson, Keon","Out","G League - On Assignment"
"2021-11-02","2021-11-03","08:00 (ET)","LAC@MIN","LA Clippers","Leonard, Kawhi","Out","Injury/Illness - Right Knee; ACL - injury recovery"
"2021-11-02","2021-11-03","08:00 (ET)","LAC@MIN","LA Clippers","Morris Sr., Marcus","Out","Injury/Illness - Left Knee; Injury Maintenance"
"2021-11-02","2021-11-03","08:00 (ET)","LAC@MIN","LA Clippers","Preston, Jason","Out","Injury/Illness - Right Foot; Injury recovery"
"2021-11-02","2021-11-03","08:00 (ET)","LAC@MIN","Minnesota Timberwolves","Beverley, Patrick","Questionable","Injury/Illness - Left Calf; Soreness"
"2021-11-02","2021-11-03","08:00 (ET)","LAC@MIN","Minnesota Timberwolves","Russell, D'Angelo","Out","Injury/Illness - Right Ankle; Sprain"
"2021-11-02","2021-11-03","08:00 (ET)","LAC@MIN","Minnesota Timberwolves","Wright IV, McKinley","Out","G League - Two-Way"
"2021-11-02","2021-11-03","08:00 (ET)","DAL@SAS","Dallas Mavericks",NA,NA,NA
"2021-11-02","2021-11-03","08:00 (ET)","DAL@SAS","San Antonio Spurs","Cacok, Devontae","Out","G League - Two-Way"
"2021-11-02","2021-11-03","08:00 (ET)","DAL@SAS","San Antonio Spurs","Collins, Zach","Out","Injury/Illness - Left Ankle; Stress Fracture"
"2021-11-02","2021-11-03","08:00 (ET)","DAL@SAS","San Antonio Spurs","McDermott, Doug","Questionable","Injury/Illness - Right Knee; Inflammation"
"2021-11-02","2021-11-03","08:00 (ET)","DAL@SAS","San Antonio Spurs","Primo, Joshua","Out","G League - On Assignment"
"2021-11-02","2021-11-03","08:00 (ET)","DAL@SAS","San Antonio Spurs","Wieskamp, Joe","Out","G League - Two-Way"
"2021-11-02","2021-11-03","10:00 (ET)","CHA@GSW","Charlotte Hornets","Carey Jr., Vernon","Out","G League - On Assignment"
"2021-11-02","2021-11-03","10:00 (ET)","CHA@GSW","Charlotte Hornets","Kulboka, Arnoldas","Out","G League - Two-Way"
"2021-11-02","2021-11-03","10:00 (ET)","CHA@GSW","Charlotte Hornets","Lewis, Scottie","Out","G League - On Assignment"
"2021-11-02","2021-11-03","10:00 (ET)","CHA@GSW","Charlotte Hornets","Thor, JT","Out","G League - On Assignment"
"2021-11-02","2021-11-03","10:00 (ET)","CHA@GSW","Golden State Warriors","Thompson, Klay","Out","Injury/Illness - Right Achilles Tendon; Injury Recovery"
"2021-11-02","2021-11-03","10:00 (ET)","CHA@GSW","Golden State Warriors","Wiseman, James","Out","Injury/Illness - Right Knee; Injury Recovery"
"2021-11-02","2021-11-03","10:00 (ET)","NOP@SAC","New Orleans Pelicans",NA,NA,NA
"2021-11-02","2021-11-03","10:00 (ET)","NOP@SAC","Sacramento Kings",NA,NA,NA
